test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Tgfb3	0.60454974779446	0.124671261599387	0.0653803080541548	0.146947958837751	1	Fibroblasts, Lymphatic_ECs, Mesothelium	
Hc	0.588948507197738	0.113172994401641	0.0538820408564083	0.131947810477367	2	Alveolum	
Bmp4	0.597268275691138	0.11140342337664	0.0521124698314081	0.130336978601801	3	Vascular_ECs	
Mmp9	0.61941413288854	0.101786057634148	0.0424951040889158	0.117662904316836	4	Granulocytes	
Spp1	0.602667416919543	0.105536983131081	0.0462460295858485	0.117023228137522	5	Fibroblasts, MNP	Fibroblasts, MNP
Tgfb2	0.613036983447545	0.105889432206379	0.0465984786611471	0.116558830458198	6	Fibroblasts, Mesothelium, SMC	
Plat	0.580280407012188	0.0967349877137328	0.0374440341685005	0.111446002970056	7	Fibroblasts, Vascular_ECs	
Trf	0.590475807694113	0.111721953395457	0.0524309998502242	0.109343042512627	8	Airway, Alveolum, MNP, Mesothelium	Airway, Alveolum
Edn1	0.597127603276997	0.102801680696417	0.0435107271511849	0.108779422052474	9	Capillary_ECs, Vascular_ECs	
Fgf1	0.60318321577139	0.105629784733747	0.0463388311885149	0.10842516582756	10	Airway	
Fn1	0.614242746997316	0.105870124374647	0.0465791708294147	0.106827789611001	11	Fibroblasts, MNP	Fibroblasts, MNP
Itgb7	0.609567063898771	0.0962269414357512	0.0369359878905189	0.103805450758186	12	Lymphocytes, MNP	
Fgf7	0.594850049905216	0.112050584324261	0.052759630779029	0.102855363285829	13	Fibroblasts	
Anxa1	0.611744136974741	0.0962660698898189	0.0369751163445866	0.1026092176703	14	Airway, Fibroblasts, Granulocytes, MNP, Mesothelium	
Vwf	0.597060616413123	0.0934568671487911	0.0341659136035589	0.101316032342554	15	Capillary_ECs, Vascular_ECs	
Col4a1	0.603129626280285	0.0981716294188377	0.0388806758736054	0.101263271329079	16	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium
Vcam1	0.611744136974741	0.0973428074503417	0.0380518539051094	0.0989154175203906	17	Fibroblasts, Vascular_ECs	
Fbn1	0.602955460434211	0.10019064577239	0.0408996922271582	0.0984150281395372	18	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Gas6	0.608964182123887	0.0955793975727872	0.0362884440275549	0.0969101775252784	19	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	Mesothelium
Dsg2	0.61004936931868	0.096907404470449	0.0376164509252167	0.096646490952092	20	Airway	
Vegfc	0.604744009699697	0.0930022173745046	0.0337112638292723	0.0961808020485087	21	Vascular_ECs	
Calm1	0.604663625463048	0.0934995042787447	0.0342085507335124	0.0958554618402429	22	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Gpi1	0.603216709203329	0.0973596658516623	0.03806871230643	0.0953744083326984	23	Granulocytes, MNP	
Itga4	0.606485668160477	0.0940575257909846	0.0347665722457524	0.0953716570785764	24	Granulocytes, Lymphocytes, MNP	Granulocytes
Rps19	0.605815799521715	0.093186803389783	0.0338958498445507	0.0953617750767413	25	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
Pcdh1	0.601408063878674	0.0958666466487002	0.0365756931034679	0.0953234037842216	26	Capillary_ECs, Pericytes	
Adam17	0.610511578679423	0.0936958700828243	0.0344049165375921	0.0945379036781164	27	MNP	
Col1a1	0.60592297850392	0.0919617698025356	0.0326708162573033	0.0943528164665087	28	Fibroblasts, Pericytes	Fibroblasts
Hspg2	0.594823255159664	0.0993609261015028	0.0400699725562706	0.0942556662718729	29	Fibroblasts, Lymphatic_ECs, Pericytes	Fibroblasts
Itgb2	0.59882906961945	0.090844210985601	0.0315532574403687	0.0932265195520226	30	Granulocytes, MNP	
Ltf	0.6117106435428	0.0930022014461532	0.033711247900921	0.0915677016987779	31	Airway	
Sema3a	0.602332482600165	0.0947282380780066	0.0354372845327743	0.0914072365667951	32	Lymphatic_ECs	
Arf1	0.600744893926302	0.0914311485240857	0.0321401949788534	0.0912837106928967	33	Airway, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	
Inhba	0.59294092428475	0.0977859029303748	0.0384949493851426	0.0912182730711162	34	Fibroblasts, SMC	Fibroblasts
Hgf	0.58832552936369	0.0949921932152059	0.0357012396699736	0.0908958853590567	35	Pericytes	
Ntn1	0.6000415318556	0.0935778600382547	0.0342869064930224	0.0908834490550692	36	Lymphatic_ECs, Vascular_ECs	
Efnb2	0.602600430055667	0.0931848796692638	0.0338939261240316	0.0903522560245249	37	Capillary_ECs, Vascular_ECs	
Cxcl16	0.59299451377585	0.0914438888037122	0.0321529352584799	0.0886866147722217	38	MNP	MNP
C3	0.591768654166921	0.090006814885671	0.0307158613404388	0.0879636616943932	39	Airway, Alveolum, Fibroblasts, Mesothelium	
Efnb1	0.603122927593898	0.090301870021295	0.0310109164760628	0.087825185686365	40	Capillary_ECs, Vascular_ECs	
Thbs1	0.602546840564568	0.0920207965555016	0.0327298430102693	0.0878229171465706	41	Fibroblasts, SMC	
Lamb1	0.591038497350668	0.101754944716474	0.0424639911712413	0.0876828704533971	42	Fibroblasts, Lymphatic_ECs, Pericytes	
Lamb2	0.601876971925804	0.0908197768037913	0.031528823258559	0.0876020017302499	43	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Itga9	0.597911349584347	0.0888804267994709	0.0295894732542386	0.0872478676064722	44	Alveolum, Lymphatic_ECs	
Pcdh7	0.599679802790675	0.0896180496672748	0.0303270961220425	0.0868069448832269	45	Fibroblasts, Mesothelium, SMC, Vascular_ECs	
Calm2	0.596518022815728	0.0898565953580231	0.0305656418127909	0.086692719417357	46	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Sell	0.595352451384284	0.0883388046075675	0.0290478510623352	0.086336383172088	47	Granulocytes, Lymphocytes	
Ptprf	0.590268148416097	0.101260194656497	0.0419692411112643	0.0855063899840597	48	Airway, Alveolum, Mesothelium	
Liph	0.590201161552222	0.0905058193869906	0.0312148658417583	0.0855031256238631	49	Airway	
Sema7a	0.597703690306334	0.0908576185937921	0.0315666650485598	0.0854039626649802	50	Capillary_ECs	
Pdgfb	0.598319969453989	0.0904788460654944	0.0311878925202621	0.0851228354044223	51	Capillary_ECs	
Cmtm6	0.592331343823478	0.0899646133254796	0.0306736597802474	0.0848088956869574	52	Granulocytes, Vascular_ECs	
Plxnb2	0.599184099997993	0.0877798001568893	0.028488846611657	0.0847354228093594	53	Airway, Alveolum	
Osm	0.579161726385457	0.0917577069669034	0.0324667534216712	0.0838225492469299	54	Granulocytes	
Nenf	0.589718856132313	0.0887732646145114	0.0294823110692792	0.0834196974074205	55	Airway, Alveolum, Fibroblasts, Mesothelium, SMC	
Serpine2	0.590348532652749	0.0884552369925063	0.029164283447274	0.0833791794480168	56	Airway, Fibroblasts, Pericytes, SMC	Fibroblasts
Lrpap1	0.581734021958295	0.0913875995899889	0.0320966460447566	0.083377621975089	57	Fibroblasts, MNP, Mesothelium	MNP
Timp1	0.576234400434073	0.0971976374239887	0.0379066838787565	0.0832798238671259	58	Fibroblasts, Mesothelium	Fibroblasts
Tnc	0.604998559782428	0.0894770442463952	0.030186090701163	0.0829337880024744	59	Fibroblasts, SMC	Fibroblasts, SMC
Ocln	0.589973406215045	0.0869792957482055	0.0276883422029732	0.0829271056670902	60	Vascular_ECs	
Tnfsf14	0.603129626280288	0.0886644607515611	0.0293735072063289	0.0825462102108846	61	Granulocytes	
Pros1	0.582718728857273	0.0918918468466118	0.0326008933013795	0.0820705797676896	62	Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
Pgf	0.585659452181431	0.0883353866922244	0.0290444331469922	0.0811708487506468	63	Lymphatic_ECs, Pericytes, SMC	
Cdh1	0.588787738724436	0.0886488197140606	0.0293578661688283	0.0808739101662703	64	Airway, Alveolum	
Grn	0.587461398819694	0.0949336581534104	0.0356427046081781	0.0807893779390867	65	MNP, Vascular_ECs	MNP
Itgb1	0.603035844670859	0.0907291057959178	0.0314381522506855	0.0804860141470203	66	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Hebp1	0.580146433284435	0.0894391870276665	0.0301482334824342	0.0798578965672715	67	MNP	
F11r	0.579932075320031	0.103766599251227	0.0444756457059944	0.0793192264579638	68	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	
Lamc2	0.589779144309802	0.0900095150183305	0.0307185614730982	0.0793059285981613	69	Alveolum	Alveolum
Serping1	0.596397446460751	0.0822114693649356	0.0229205158197033	0.0786428979927326	70	Fibroblasts, Mesothelium, Pericytes	
Col18a1	0.58456756630025	0.0864747630334003	0.027183809488168	0.0785586995311637	71	Lymphatic_ECs, Pericytes, SMC	
Pecam1	0.586563774843753	0.0881175534889743	0.028826599943742	0.0773714944276966	72	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Fgf2	0.608923990005563	0.0918527085507098	0.0325617550054776	0.0772077902761809	73	Fibroblasts, Mesothelium	
Ptprc	0.577332985001643	0.0888418493633126	0.0295508958180803	0.0771253959952442	74	Granulocytes, Lymphocytes, MNP	
Reln	0.585947495696097	0.086024277371864	0.0267333238266317	0.0765078750832622	75	Lymphatic_ECs	
Pkd1	0.605387083592907	0.0897462568294745	0.0304553032842422	0.0762901586345805	76	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Hsp90b1	0.58292638813529	0.084971306180677	0.0256803526354448	0.0759661358937707	77	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Lymphocytes
Cxcl2	0.573099415204684	0.0853204886325603	0.026029535087328	0.0756585281000954	78	Granulocytes	
Hbegf	0.584440291258884	0.0853348142451227	0.0260438606998905	0.0754757748477002	79	Pericytes	
Aimp1	0.591748558107757	0.0852496487938483	0.025958695248616	0.0750638072122918	80	Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs	
Agrn	0.575430558067563	0.101421002692932	0.0421300491476995	0.0748104894152758	81	Airway, Lymphatic_ECs, Mesothelium	Airway
Rtn4	0.594407936603637	0.0896721225278471	0.0303811689826148	0.0739710109265728	82	Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Penk	0.569984526034448	0.0860908962899352	0.0267999427447029	0.0737089545822365	83	Fibroblasts	
Cdh5	0.583596256774045	0.0859551861760851	0.0266642326308528	0.0735386304759768	84	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Psap	0.583643147578761	0.0842309803763496	0.0249400268311173	0.0731965877669569	85	MNP	
Nid1	0.577051640173364	0.0856903904679961	0.0263994369227638	0.0728134914778017	86	Fibroblasts, Lymphatic_ECs, Pericytes	
Ltb	0.589102576984655	0.0823243744121875	0.0230334208669553	0.071959398231803	87	Lymphocytes	Lymphocytes
Dusp18	0.591500706711415	0.0841618379497953	0.024870884404563	0.0713989209611395	88	Airway	
Serpine1	0.570634298614043	0.0858766501567668	0.0265856966115345	0.0713763575312033	89	Fibroblasts, SMC	
Wnt5a	0.578177019486479	0.0847351073546972	0.025444153809465	0.0697330592090791	90	Fibroblasts	
Sema3f	0.571652498944959	0.0835336785883151	0.0242427250430828	0.0685604132191971	91	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Lymphatic_ECs
Lgals3	0.589805939055351	0.085806086156595	0.0265151326113628	0.0682814803506092	92	MNP	
Nectin2	0.566347139325981	0.0900137740975709	0.0307228205523387	0.0680338863673731	93	Airway, Lymphatic_ECs	
Ptprm	0.56872517299358	0.103979072789635	0.044688119244403	0.0663296024381727	94	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Pdgfa	0.585451792903412	0.0823445841917175	0.0230536306464852	0.0657208992372564	95	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts
Manf	0.563125071173546	0.0914047332700653	0.032113779724833	0.0648369976103555	96	Airway, Fibroblasts, Mesothelium, Vascular_ECs	
Nampt	0.577279395510542	0.0830417161711327	0.0237507626259004	0.0626736898787645	97	MNP	
Jam2	0.568718474307189	0.078594930751243	0.0193039772060108	0.0618688239918014	98	Vascular_ECs	
Icam2	0.560070470180801	0.0795307635235465	0.0202398099783142	0.0596539131772467	99	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Dkk2	0.562649464440022	0.0789593170661736	0.0196683635209413	0.0586490645462275	100	Fibroblasts	Fibroblasts
Angpt2	0.576221003061301	0.0768513947526489	0.0175604412074166	0.0578354878071687	101	Lymphatic_ECs, Pericytes	
Igf1	0.589591581090946	0.0924338674700953	0.0331429139248631	0.0574921981038539	102	Fibroblasts, MNP	MNP
Npnt	0.571203686956989	0.0868708237094616	0.0275798701642293	0.0572699265707649	103	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Mapt	0.589752349564252	0.0876789328733857	0.0283879793281534	0.0571383013829704	104	Capillary_ECs, Pericytes	
Sema3c	0.561477194322197	0.0870981273394604	0.0278071737942281	0.0567487175500588	105	Capillary_ECs, Mesothelium, Vascular_ECs	
Vegfa	0.592204068782113	0.0811576499172375	0.0218666963720052	0.0554020683879193	106	Airway, Alveolum, Capillary_ECs, Vascular_ECs	Airway
Apoe	0.60016210821058	0.0882506572392225	0.0289597036939903	0.0550947367725687	107	MNP	MNP
Cxcl12	0.59399931673399	0.0837273066878084	0.0244363531425761	0.0543295519302185	108	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	
Nptn	0.562415010416462	0.0763436045795532	0.0170526510343209	0.0538528478931728	109	Fibroblasts, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Flrt2	0.550317182800456	0.0839124587242556	0.0246215051790233	0.0520159306014603	110	Fibroblasts, Mesothelium	
Clstn1	0.542848147478282	0.0896008341431553	0.030309880597923	0.0516406983844924	111	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Hmgb2	0.579382783036247	0.083219100398852	0.0239281468536197	0.050676316600864	112	Granulocytes, Lymphocytes, MNP	
Adam15	0.539713162248886	0.0862503122761664	0.0269593587309341	0.0486957826922285	113	Capillary_ECs, MNP, Vascular_ECs	Capillary_ECs, MNP
Lama2	0.594126591775355	0.0849096098653167	0.0256186563200845	0.0445113634402458	114	Fibroblasts, Pericytes	
Slit2	0.521854464339545	0.0845989386139765	0.0253079850687443	0.0357245345377994	115	Fibroblasts	
Calr	0.593295954663291	0.0808810196465465	0.0215900661013142	0.0297858670949682	116	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
App	0.582738824916436	0.078452936660247	0.0191619831150147	0.0233994299926016	117	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
