"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Hc"	0.510432651321399	0.11031790190696	0.0388292559860178	0.089210592844191	1	"Alveolum"	""
"2"	"Cxcl12"	0.516762574595055	0.0964917818927399	0.025003135971798	0.0663194964302496	2	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	""
"3"	"Itgb1"	0.510027706734868	0.101857623623732	0.03036897770279	0.0657803789858868	3	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"4"	"Tgfb3"	0.500713981244672	0.0954105177732908	0.0239218718523488	0.0563010844907386	4	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
"5"	"Agrn"	0.554838022165387	0.0968303517851164	0.0253417058641744	0.0548891666268194	5	"Airway, Lymphatic_ECs, Mesothelium"	"Airway"
"6"	"Col1a1"	0.549222080136402	0.0927074101219449	0.0212187642010029	0.0525784411146433	6	"Fibroblasts, Pericytes"	"Fibroblasts"
"7"	"Gas6"	0.509942455242967	0.115107826393017	0.0436191804720751	0.0506150809498032	7	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC"	"Mesothelium"
"8"	"Lamb1"	0.538267263427109	0.0977039208108886	0.0262152748899466	0.0464073271593297	8	"Fibroblasts, Lymphatic_ECs, Pericytes"	""
"9"	"Fbn1"	0.549627024722932	0.0890557054585712	0.0175670595376293	0.0455458672077204	9	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"10"	"Hspg2"	0.537841005967605	0.0915752553056023	0.0200866093846603	0.0399827942040464	10	"Fibroblasts, Lymphatic_ECs, Pericytes"	"Fibroblasts"
"11"	"Col18a1"	0.530797101449275	0.0918241312075931	0.0203354852866511	0.0394554594760348	11	"Lymphatic_ECs, Pericytes, SMC"	""
"12"	"Icam2"	0.523145780051151	0.093465435116299	0.021976789195357	0.0388278669318672	12	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"13"	"Spp1"	0.515132139812446	0.0889192228793454	0.0174305769584034	0.0387088067332917	13	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"14"	"Gmfb"	0.510635123614663	0.0901127204764981	0.0186240745555562	0.037569321342223	14	"Airway"	""
"15"	"Ltb"	0.520300511508952	0.0903697806472107	0.0188811347262687	0.0372033744099152	15	"Lymphocytes"	"Lymphocytes"
"16"	"Pkd1"	0.504422421142368	0.097251148966418	0.025762503045476	0.0357703561312942	16	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"17"	"Apoe"	0.507619352088661	0.0848538670101639	0.0133652210892219	0.0340470193533058	17	"MNP"	"MNP"
"18"	"Cxcl2"	0.521270247229326	0.0885451816927652	0.0170565357718233	0.0325233141392909	18	"Granulocytes"	""
"19"	"Thbs1"	0.520950554134697	0.0907003220112815	0.0192116760903396	0.0324276540469351	19	"Fibroblasts, SMC"	""
"20"	"Jam2"	0.524509803921569	0.0896211116940234	0.0181324657730814	0.0320126233775771	20	"Vascular_ECs"	""
"21"	"Ptprc"	0.513235294117646	0.0894108390594536	0.0179221931385116	0.0318072402383877	21	"Granulocytes, Lymphocytes, MNP"	""
