"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Fgf2"	0.554683668464932	0.0813678485316987	0.0301812501138299	0.089171211933668	1	"Fibroblasts, Mesothelium"	""
"2"	"Osm"	0.547465335057291	0.0861904900982071	0.0350038916803383	0.0832995817163586	2	"Granulocytes"	""
"3"	"Pdgfb"	0.547327121137814	0.0779136955489587	0.02672709713109	0.0715296358560548	3	"Capillary_ECs"	"Capillary_ECs"
"4"	"Lgals3"	0.545623968968745	0.0754453867873795	0.0242587883695107	0.0705826783026541	4	"Airway, Alveolum, Granulocytes, MNP"	"Airway, Alveolum, Granulocytes, MNP"
"5"	"Inhba"	0.564514690802087	0.0748408332299578	0.023654234812089	0.0683322844794318	5	"Fibroblasts, SMC"	"Fibroblasts"
"6"	"Fn1"	0.545690846671719	0.0701810559518418	0.018994457533973	0.0678586403452861	6	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"
"7"	"Mmp9"	0.548646841143162	0.0715334934468189	0.0203468950289501	0.0667993505733782	7	"Granulocytes"	""
"8"	"Adam17"	0.54112087030184	0.0733573176341174	0.0221707192162486	0.0660473410841963	8	"Lymphatic_ECs, MNP"	""
"9"	"Serping1"	0.565112131615317	0.0721634306621218	0.020976832244253	0.0638205433503487	9	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Pericytes, SMC"
"10"	"Plat"	0.541531053546748	0.0725864326429623	0.0213998342250936	0.0634770478466671	10	"Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"11"	"Fgf1"	0.541959070845779	0.0734046677678579	0.0222180693499891	0.0597364135107388	11	"Airway, Alveolum, Capillary_ECs"	""
"12"	"Efnb1"	0.561366980248782	0.0717530658904163	0.0205664674725475	0.0581599968046521	12	"Capillary_ECs, Vascular_ECs"	""
"13"	"Wnt5a"	0.538120290695082	0.0773501417359849	0.0261635433181161	0.0580703563526638	13	"Fibroblasts, Pericytes"	""
"14"	"Tnc"	0.548811806143831	0.0764511399864349	0.0252645415685661	0.0577503708051808	14	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, Pericytes"
"15"	"Col4a1"	0.569624147309286	0.0667954790197315	0.0156088806018627	0.0570336023155959	15	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"
"16"	"Pcdh1"	0.562673324713539	0.0690202690788834	0.0178336706610146	0.0567279040749154	16	"Capillary_ECs, Pericytes"	""
"17"	"Lamb2"	0.561005840652725	0.0749998469651558	0.0238132485472871	0.0561954859255486	17	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"18"	"Tgfb1"	0.54900798073922	0.0660084069598769	0.0148218085420081	0.0560377617319147	18	"Lymphatic_ECs, MNP"	""
"19"	"Sell"	0.544834812073654	0.0709911459357491	0.0198045475178803	0.0552449087585911	19	"Granulocytes, Lymphocytes"	""
"20"	"Efnb2"	0.560078469838153	0.0699183230067137	0.0187317245888449	0.0541252043819144	20	"Capillary_ECs, Vascular_ECs"	""
"21"	"Cxcl16"	0.548758303981452	0.0756084554905019	0.0244218570726331	0.0536522199723066	21	"Alveolum, MNP"	"Alveolum, MNP"
"22"	"Bdnf"	0.53963172678229	0.0672639612954746	0.0160773628776058	0.0525762068243031	22	"Mesothelium"	""
"23"	"Plxnb2"	0.550140443176243	0.0697459873378312	0.0185593889199624	0.0522479036619269	23	"Airway, Alveolum, Fibroblasts, Mesothelium, Pericytes"	"Alveolum"
"24"	"Vcam1"	0.555731419144855	0.0690982322676059	0.0179116338497372	0.0516771930493612	24	"Fibroblasts, Vascular_ECs"	""
"25"	"Anxa1"	0.546359623701457	0.0698202257381569	0.0186336273202881	0.0512777066627578	25	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Pericytes"
"26"	"Fgf7"	0.535084042980069	0.0733549030296998	0.022168304611831	0.0505296216496524	26	"Fibroblasts"	""
"27"	"Apoe"	0.550341076285165	0.0663994644077369	0.0152128659898682	0.0502019264290943	27	"MNP"	"MNP"
"28"	"C3"	0.542757144767934	0.0702967395811322	0.0191101411632635	0.0499864393379045	28	"Alveolum, Fibroblasts, Mesothelium"	"Mesothelium"
"29"	"Tfpi"	0.545516964643988	0.0685461882818628	0.017359589863994	0.0498812975725998	29	"Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	"SMC, Vascular_ECs"
"30"	"Sfrp2"	0.552690712916311	0.0665425420550393	0.0153559436371705	0.0486894497503044	30	"Mesothelium"	"Mesothelium"
"31"	"Cxcl2"	0.541071826652996	0.0765010140655023	0.0253144156476335	0.04866739473708	31	"Granulocytes"	""
"32"	"Tnfsf13b"	0.544754558830085	0.0691006186887804	0.0179140202709117	0.047999165597983	32	"Fibroblasts"	""
"33"	"Bmp5"	0.564233804449595	0.0641424888659827	0.0129558904481139	0.0478892154249664	33	"Airway, Fibroblasts"	""
"34"	"Cxcl12"	0.557666414017565	0.0687123967743351	0.0175257983564664	0.0465906995353786	34	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"SMC, Vascular_ECs"
"35"	"Yars"	0.555842881983145	0.0659163615509164	0.0147297631330476	0.0464530726745184	35	"Fibroblasts"	""
"36"	"Pcdh7"	0.549422622497659	0.0672531195867141	0.0160665211688453	0.0464481907249099	36	"Fibroblasts, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"37"	"Nectin1"	0.540568014623926	0.0771647038706861	0.0259781054528173	0.0464345321530806	37	"Alveolum"	""
"38"	"Itgb7"	0.549734718444869	0.0665388601629683	0.0153522617450995	0.0462195124501039	38	"Lymphocytes"	""
"39"	"Gpi1"	0.551839136831781	0.0666409489442039	0.0154543505263351	0.0454980219226725	39	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC"	"Alveolum, Capillary_ECs"
"40"	"Itga4"	0.550042355878548	0.0666795710810485	0.0154929726631797	0.0454152678086836	40	"Lymphocytes, MNP"	""
"41"	"Pecam1"	0.541892193142807	0.0700382814764596	0.0188516830585908	0.0452792275569309	41	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"42"	"Sema3a"	0.54807615141112	0.0659751323730547	0.0147885339551859	0.0448017684359724	42	"Lymphatic_ECs"	""
"43"	"Copa"	0.546809933568148	0.0668711763836736	0.0156845779658048	0.0443360151565628	43	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, SMC"
"44"	"Wnt9a"	0.545111239912614	0.0740897988950613	0.0229032004771925	0.0440939869951711	44	"Mesothelium"	""
"45"	"Ptprf"	0.536225422444153	0.0756631194574769	0.0244765210396081	0.0440249416664529	45	"Airway, Alveolum, Mesothelium"	""
"46"	"Sema5a"	0.542280083820056	0.0635540442566252	0.0123674458387564	0.0433065800542936	46	"Pericytes, SMC"	""
"47"	"Angpt2"	0.524352400909536	0.0680657631053162	0.0168791646874475	0.0431609666069594	47	"Lymphatic_ECs, Pericytes, SMC"	""
"48"	"Pgf"	0.533064336350261	0.0699098957944656	0.0187232973765969	0.0429467150216773	48	"Lymphatic_ECs, Pericytes, SMC"	""
"49"	"Reln"	0.540447634758571	0.0646303213051804	0.0134437228873116	0.0424172044996925	49	"Lymphatic_ECs"	""
"50"	"Ptprc"	0.531334433100005	0.0674772779759307	0.0162906795580619	0.0423902056537497	50	"Granulocytes, Lymphocytes, MNP"	""
"51"	"Dsg2"	0.544438004369342	0.0660891934349479	0.0149025950170792	0.0423774260735157	51	"Airway"	""
"52"	"Pros1"	0.538401177047573	0.0679564766607077	0.016769878242839	0.0421801213359236	52	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"Vascular_ECs"
"53"	"Vegfa"	0.537487181773595	0.0617334759564608	0.010546877538592	0.0419808618209315	53	"Alveolum, Capillary_ECs, Vascular_ECs"	"Alveolum"
"54"	"Npnt"	0.540255918676712	0.0621365598969309	0.0109499614790622	0.0417189183040857	54	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"55"	"Hc"	0.545632885995806	0.0662734168626054	0.0150868184447366	0.0412690375855558	55	"Alveolum"	""
"56"	"Col18a1"	0.532212760265728	0.0648530946050711	0.0136664961872023	0.0402207290661552	56	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	"Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"
"57"	"Itgb2"	0.532342057158143	0.066438932389468	0.0152523339715993	0.0397506789031568	57	"Granulocytes, Lymphocytes, MNP"	""
"58"	"Vegfc"	0.535133086628914	0.0646516575157646	0.0134650590978958	0.0396322078430655	58	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"59"	"Rps19"	0.545632885995805	0.0630734277166955	0.0118868292988267	0.0393989989587584	59	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
"60"	"Bmp3"	0.550728966962413	0.0609148323097623	0.00972823389189356	0.0392471286408497	60	"SMC"	""
"61"	"Hspg2"	0.532578358375318	0.0652082839265273	0.0140216855086585	0.0392055823810767	61	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs"
"62"	"Sema7a"	0.538722190021847	0.0681656505749768	0.016979052157108	0.0391240949474341	62	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"63"	"Timp1"	0.54892326898212	0.0613154990898692	0.0101289006720004	0.0373907452844982	63	"Fibroblasts, Mesothelium, Pericytes, SMC"	"Fibroblasts, Mesothelium, Pericytes, SMC"
"64"	"Vtn"	0.53508404298007	0.0621425419133973	0.0109559434955285	0.0369950609362489	64	"Pericytes"	""
"65"	"Cdh1"	0.535578937982075	0.0615878967059659	0.0104012982880971	0.0351748847698579	65	"Airway, Alveolum"	""
"66"	"Serpine2"	0.531249721342902	0.0634585531784354	0.0122719547605666	0.0350874100500876	66	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Alveolum, Fibroblasts, Pericytes"
"67"	"H2-T23"	0.527103303758526	0.0644436344735504	0.0132570360556816	0.0350807592761657	67	"Capillary_ECs, Granulocytes, Lymphocytes, MNP, Vascular_ECs"	""
"68"	"Ccl5"	0.548414998439518	0.065747940847821	0.0145613424299522	0.0350159723949753	68	"Lymphocytes"	""
"69"	"Jag2"	0.517579918855056	0.0711955562307191	0.0200089578128503	0.0350126860258196	69	"Capillary_ECs"	"Capillary_ECs"
"70"	"Igf1"	0.540157831379019	0.0651802347474642	0.0139936363295955	0.0346201804498319	70	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"71"	"Ptprm"	0.529252307280755	0.080959515571222	0.0297729171533532	0.0338464724887422	71	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"72"	"Sema3b"	0.531428061884165	0.0626400842004558	0.011453485782587	0.0337481218922267	72	"Alveolum, SMC"	"Alveolum, SMC"
"73"	"Calr"	0.555379196575861	0.0679863707874956	0.0167997723696268	0.0335739146183845	73	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"74"	"Calm1"	0.529261224307816	0.0619649826669336	0.0107783842490649	0.0335615358674518	74	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Fibroblasts, SMC"
"75"	"Ntn1"	0.530282223906549	0.0651407963328602	0.0139541979149915	0.0335142692649333	75	"Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"76"	"Vegfd"	0.521708502385304	0.0654728475331799	0.0142862491153111	0.0334023658336161	76	"Fibroblasts, SMC"	"SMC"
