"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Lgals3"	0.563183269407956	0.0816744052120094	0.0297919442386393	0.0882727420421339	1	"MNP"	""
"2"	"Tfpi"	0.571501424928752	0.0900146967801473	0.0381322358067772	0.0794328171744188	2	"Fibroblasts, Mesothelium, Pericytes"	""
"3"	"Serping1"	0.576080481690204	0.0729323787682651	0.021049917794895	0.0668785070853783	3	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"SMC"
"4"	"Mmp9"	0.554678694636699	0.0693073451324656	0.0174248841590955	0.0662252892804847	4	"Granulocytes"	""
"5"	"Grem1"	0.560800531401999	0.0733872511258767	0.0215047901525066	0.0654994853565695	5	"Fibroblasts"	"Fibroblasts"
"6"	"Fn1"	0.550838886627098	0.0696078788004653	0.0177254178270953	0.0651953211973234	6	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes"
"7"	"Col4a1"	0.584962180462407	0.0693071250583778	0.0174246640850077	0.063349313208512	7	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"
"8"	"Tgfb1"	0.543619961859049	0.0784105817731249	0.0265281207997548	0.0626430359714116	8	"MNP"	""
"9"	"Yars"	0.571210010928027	0.0708038949340203	0.0189214339606502	0.0625445326563165	9	"Fibroblasts, Mesothelium"	""
"10"	"Vwf"	0.545351303863376	0.0682239843336875	0.0163415233603174	0.0617152147746943	10	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"11"	"C3"	0.561706914654267	0.0713470172688901	0.01946455629552	0.0603853998472887	11	"Airway, Alveolum, Fibroblasts, Mesothelium"	"Mesothelium"
"12"	"Cxcl16"	0.563234695408088	0.070432386294386	0.018549925321016	0.0592425806845116	12	"Alveolum, MNP"	"Alveolum, MNP"
"13"	"Efnb1"	0.570511474426279	0.0689491615872849	0.0170667006139148	0.0582082217816861	13	"Capillary_ECs, Vascular_ECs"	""
"14"	"Itgam"	0.556780732391946	0.069728098254661	0.0178456372812909	0.0572624811847672	14	"Granulocytes, MNP"	""
"15"	"Manf"	0.583273693458184	0.0653401058148624	0.0134576448414924	0.0566537942668492	15	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
"16"	"Timp1"	0.556219331890552	0.0750856781322997	0.0232032171589297	0.0559332376815381	16	"Fibroblasts, Mesothelium"	"Fibroblasts, Mesothelium"
"17"	"Spp1"	0.547149071117872	0.0681110487188289	0.0162285877454588	0.055802831948141	17	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"18"	"Vegfd"	0.554811545137029	0.0700505575611908	0.0181680965878208	0.0544340585728236	18	"Fibroblasts"	""
"19"	"Hgf"	0.544993464612482	0.0696953304469181	0.017812869473548	0.0543356364132037	19	"Pericytes"	""
"20"	"Cxcl2"	0.550875313377188	0.07033768525036	0.0184552242769899	0.0541139493994036	20	"Granulocytes"	""
