"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Edn1"	0.596344644889657	0.0447860541518249	0.0303127226053226	0.0888960492647347	1	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"2"	"Hmgb1"	0.565336073086947	0.0769457658968486	0.0624724343503463	0.0839328338245302	2	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"3"	"Hbegf"	0.623132787397125	0.0453334365257651	0.0308601049792628	0.0795131315652344	3	"Alveolum, Fibroblasts, Pericytes"	"Alveolum, Fibroblasts"
"4"	"Apoe"	0.603506280280826	0.0281037293641163	0.013630397817614	0.0759767550699061	4	"MNP"	"MNP"
"5"	"Fgf10"	0.58750088135456	0.0418538397143622	0.0273805081678599	0.0758909914948729	5	"Fibroblasts"	""
"6"	"Spp1"	0.581150092164499	0.0340546941938527	0.0195813626473504	0.0705128076639762	6	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"7"	"Nampt"	0.582519968976315	0.0345782015211506	0.0201048699746483	0.0691708356047988	7	"Lymphatic_ECs, MNP, SMC"	"MNP"
"8"	"Hgf"	0.585894297887763	0.0362308939250101	0.0217575623785078	0.0658361035441035	8	"Fibroblasts, Pericytes"	""
"9"	"Il18"	0.60076149034538	0.0391090710452625	0.0246357394987602	0.0601539599918701	9	"MNP"	""
"10"	"Mapt"	0.593035788031708	0.0246461193407725	0.0101727877942703	0.053451924574842	10	"Capillary_ECs, Pericytes"	""
"11"	"Tgfb1"	0.597593650218064	0.0242645065269433	0.00979117498044099	0.0504648600899445	11	"Lymphatic_ECs, MNP"	""
"12"	"Ghrl"	0.584081225636835	0.0224338569122712	0.00796052536576894	0.0484074385105263	12	"Airway"	"Airway"
"13"	"Pf4"	0.586397929068588	0.0396996617554307	0.0252263302089284	0.0482394018299608	13	"MNP"	""
"14"	"Ereg"	0.601809043201484	0.0231604189207149	0.00868708737421259	0.04191213686557	14	"Fibroblasts"	"Fibroblasts"
"15"	"Anxa1"	0.595689924354588	0.0239815412414897	0.00950820969498744	0.0405120102057546	15	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Alveolum"
"16"	"Itgam"	0.60377824111846	0.0227199903669224	0.0082466588204201	0.0402180430434508	16	"Granulocytes, MNP"	""
"17"	"Vegfa"	0.580883167638666	0.0224064677860945	0.00793313623959223	0.0401660338547695	17	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"18"	"Itgb2"	0.598046918280806	0.0234803143225266	0.00900698277602427	0.0401391533673244	18	"Granulocytes, Lymphocytes, MNP"	""
"19"	"Pik3cb"	0.592773899817679	0.0235196970183061	0.00904636547180383	0.0399741431069626	19	"MNP"	""
"20"	"Cdh5"	0.574013638332371	0.0365547336645998	0.0220814021180975	0.0395794149605001	20	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"21"	"Hc"	0.599618247564942	0.022598193823305	0.00812486227680275	0.0388833763314735	21	"Alveolum"	""
"22"	"Tnfsf13b"	0.595125857432078	0.0230643189288958	0.00859098738239352	0.0388692067356925	22	"Fibroblasts"	""
"23"	"Efnb2"	0.601914805749453	0.022425862331664	0.00795253078516168	0.0381861172147794	23	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"24"	"Cxcl16"	0.597175636337991	0.0230108881085613	0.00853755656205907	0.0380424332034779	24	"MNP"	"MNP"
"25"	"Crlf1"	0.593166732138723	0.0220173965154342	0.00754406496893192	0.0378538674180868	25	"Alveolum, Fibroblasts"	"Fibroblasts"
"26"	"Ceacam1"	0.601577372858303	0.0225673220547042	0.0080939905082019	0.0375019801764077	26	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"27"	"Fgf1"	0.590008964635009	0.0217335192074196	0.00726018766091731	0.0374854778230815	27	"Airway, Alveolum, Capillary_ECs"	""
"28"	"Efnb1"	0.599426867716222	0.0229033631699262	0.00843003162342389	0.0370726652481479	28	"Capillary_ECs, Vascular_ECs"	""
"29"	"Cxcl2"	0.585098560622081	0.022451877287693	0.0079785457411907	0.0368563712372499	29	"Granulocytes"	"Granulocytes"
"30"	"Reln"	0.591882472627639	0.022503542137105	0.00803021059060277	0.0364959334864562	30	"Lymphatic_ECs"	""
"31"	"Pecam1"	0.598328951742054	0.0220440894595973	0.00757075791309505	0.0362314965636844	31	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"32"	"Bmp4"	0.590593176804763	0.023325276136325	0.00885194458982276	0.0360754453371049	32	"Alveolum, Fibroblasts, Pericytes, Vascular_ECs"	""
"33"	"Aimp1"	0.565532489247484	0.0237449089143479	0.00927157736784563	0.0359723402251948	33	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"34"	"Vcam1"	0.601683135406277	0.0218884201896566	0.00741508864315434	0.0355300182441788	34	"Fibroblasts, Vascular_ECs"	""
"35"	"Plxnb2"	0.593755980620274	0.0215530538745186	0.00707972232801632	0.0355242256852494	35	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
"36"	"Nectin1"	0.585078415374852	0.0222676520852094	0.00779432053870716	0.035428803266314	36	"Alveolum"	""
"37"	"F7"	0.599134761631361	0.0212220116801949	0.00674868013369265	0.0353687254144284	37	"MNP"	""
"38"	"Ltb"	0.565144693238241	0.0408316875101044	0.0263583559636021	0.034969384164407	38	"Lymphocytes"	""
"39"	"F11r"	0.590557922622093	0.0215702855820334	0.00709695403553116	0.034580424052033	39	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
"40"	"Itgal"	0.57175737064233	0.0232039317475505	0.0087306002010482	0.0344887099444803	40	"Granulocytes, Lymphocytes, MNP"	""
