"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Spp1"	0.528233557812753	0.135446139930953	0.0385711399309528	0.0894782582142831	1	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"2"	"Hc"	0.511304585085142	0.121670230995833	0.0247952309958333	0.0780244479917556	2	"Alveolum"	""
"3"	"Trf"	0.534434646723965	0.122948198437818	0.0260731984378177	0.0669164945809223	3	"Airway, Alveolum, MNP, Mesothelium"	"Airway, Alveolum"
"4"	"Manf"	0.565787352259057	0.120800774373271	0.0239257743732713	0.0590326688995237	4	"Airway, Fibroblasts, Mesothelium, Vascular_ECs"	""
"5"	"Slit2"	0.552616239411641	0.12303086824015	0.0261558682401499	0.0575624787399561	5	"Fibroblasts"	""
"6"	"Hmgb1"	0.542372040530318	0.118639542738425	0.0217645427384251	0.0560024019915922	6	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"7"	"Itgal"	0.523930002108371	0.116405122994432	0.0195301229944318	0.0502214437650601	7	"Granulocytes, MNP"	""
"8"	"Icam2"	0.540834170480338	0.116788313107488	0.0199133131074884	0.0492185498427279	8	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"9"	"Hgf"	0.518745891778596	0.119559604425689	0.0226846044256888	0.0489558058346685	9	"Pericytes"	""
"10"	"Ntn1"	0.547766987883072	0.113295009588448	0.0164200095884485	0.0465245569848078	10	"Lymphatic_ECs, Vascular_ECs"	""
"11"	"Rps19"	0.546663194056877	0.114621069885683	0.0177460698856833	0.0454364116723865	11	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	""
"12"	"Pros1"	0.533380461609059	0.113651407692676	0.016776407692676	0.0429980467185329	12	"Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	""
"13"	"Col1a1"	0.529473775594994	0.113356291086484	0.0164812910864841	0.0427032075009249	13	"Fibroblasts, Pericytes"	"Fibroblasts"
"14"	"Grem1"	0.55296350039067	0.112238169187526	0.0153631691875262	0.0421939775956633	14	"Fibroblasts"	"Fibroblasts"
"15"	"Dll4"	0.55527030546564	0.114812492232886	0.017937492232886	0.0417517494685776	15	"Vascular_ECs"	""
"16"	"Nid1"	0.549094020910072	0.113405034921012	0.0165300349210123	0.0399047120509294	16	"Fibroblasts, Lymphatic_ECs, Pericytes"	""
"17"	"Lamb1"	0.538155300070693	0.110930797246199	0.0140557972461995	0.039004760201031	17	"Fibroblasts, Lymphatic_ECs, Pericytes"	""
"18"	"Sema3f"	0.537200332378366	0.11188100334698	0.0150060033469797	0.0384773455870145	18	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"19"	"Aimp1"	0.536518212598132	0.111213469704969	0.0143384697049692	0.0372360430795115	19	"Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs"	""
"20"	"Jam2"	0.539135072118666	0.110580119614599	0.0137051196145993	0.0370914347085259	20	"Vascular_ECs"	""
"21"	"Nenf"	0.538068484825935	0.111072796121767	0.0141977961217669	0.0367628497308988	21	"Airway, Alveolum, Fibroblasts, Mesothelium, SMC"	""
"22"	"Calr"	0.524016817353128	0.111318765599311	0.014443765599311	0.0355883344575169	22	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"23"	"Fbn1"	0.526869318252286	0.111346700800099	0.0144717008000994	0.0352681469691897	23	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"24"	"Arf1"	0.532611526584068	0.109130956048439	0.0122559560484389	0.0335566296121841	24	"Airway, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
"25"	"Mapt"	0.533901353077601	0.109021754344265	0.012146754344265	0.0322574170179454	25	"Capillary_ECs, Pericytes"	""
"26"	"Calm1"	0.525133013357146	0.107952818122547	0.0110778181225474	0.0296205833384958	26	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"27"	"Sema3a"	0.518882315734644	0.109264527797839	0.0123895277978386	0.0295206123536203	27	"Lymphatic_ECs"	""
"28"	"Itga4"	0.526472448561969	0.108276925049682	0.0114019250496819	0.0289851381019579	28	"Granulocytes, Lymphocytes, MNP"	"Granulocytes"
"29"	"Adam15"	0.527340601009538	0.11092185713295	0.0140468571329497	0.0288399043079009	29	"Capillary_ECs, MNP, Vascular_ECs"	"Capillary_ECs, MNP"
"30"	"Vegfc"	0.512619215934318	0.106661509690967	0.00978650969096703	0.0269655322526975	30	"Vascular_ECs"	""
"31"	"Penk"	0.529945058352248	0.110363568678503	0.0134885686785034	0.0265976549844577	31	"Fibroblasts"	""
"32"	"Hsp90b1"	0.524016817353129	0.107503944684941	0.0106289446849413	0.0265425706135217	32	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Lymphocytes"
"33"	"Vcam1"	0.527067753097445	0.106472773904643	0.00959777390464285	0.0265281306531703	33	"Fibroblasts, Vascular_ECs"	""
"34"	"Sema7a"	0.530093884486116	0.106225682518834	0.00935068251883375	0.0263406666117314	34	"Capillary_ECs"	""
"35"	"Anxa1"	0.526261611538987	0.107388854066072	0.0105138540660721	0.0261037614145367	35	"Airway, Fibroblasts, Granulocytes, MNP, Mesothelium"	""
"36"	"Thbs1"	0.52658406816237	0.110287471713488	0.0134124717134879	0.0260896804861319	36	"Fibroblasts, SMC"	""
