"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Dll4"	0.578134261223286	0.213323128154466	0.0524398473973685	0.105714943057174	1	"Capillary_ECs, Vascular_ECs"	""
"2"	"Il1rn"	0.564059458369813	0.213321101893759	0.0524378211366615	0.102442313613343	2	"Granulocytes, MNP"	""
"3"	"Lgals3"	0.555914094961296	0.21106871151955	0.0501854307624524	0.0980418432446763	3	"Airway, Alveolum, Granulocytes, MNP"	"Airway, Alveolum, Granulocytes, MNP"
"4"	"Fgf2"	0.55663618830991	0.210737789032866	0.049854508275768	0.0956059342946349	4	"Fibroblasts, Mesothelium"	""
"5"	"Itgam"	0.562652128520582	0.207341721694687	0.0464584409375891	0.0936308085659028	5	"Granulocytes, MNP"	""
"6"	"Pdgfb"	0.55498139105266	0.210042441952562	0.0491591611954644	0.0915881469949538	6	"Capillary_ECs"	"Capillary_ECs"
"7"	"Fgf1"	0.557836668501989	0.208993366666863	0.0481100859097649	0.0915129230474494	7	"Airway, Alveolum, Capillary_ECs"	""
"8"	"Bdnf"	0.560379038833581	0.208858008653646	0.0479747278965485	0.089738704620898	8	"Mesothelium"	""
"9"	"Anxa1"	0.556469204223043	0.204611874852085	0.0437285940949877	0.0891639004911225	9	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Pericytes"
"10"	"Apoe"	0.569595507375882	0.217237689960194	0.0563544092030965	0.0891394655408769	10	"MNP"	"MNP"
"11"	"Vegfd"	0.557693754193407	0.207532907016536	0.0466496262594378	0.0885759856981921	11	"Fibroblasts, SMC"	"SMC"
"12"	"Grem1"	0.557257489461952	0.204184283090941	0.0433010023338433	0.0875099003580635	12	"Fibroblasts"	"Fibroblasts"
"13"	"Selplg"	0.559243246170652	0.205786948045965	0.0449036672888676	0.0875038270373454	13	"Granulocytes, Lymphocytes, MNP"	""
"14"	"Rtn4"	0.561827738614242	0.204516691455134	0.0436334106980365	0.0867599076164424	14	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Vascular_ECs"
"15"	"Copa"	0.570858418555392	0.203923135285235	0.0430398545281369	0.0866275553266812	15	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, SMC"
