"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Hmgb2"	0.579031367749063	0.140593049103217	0.0847307561509601	0.19468513700223	1	"Granulocytes, Lymphatic_ECs, Lymphocytes, MNP"	""
"2"	"Tgfb3"	0.538511691906465	0.0814161966808124	0.0255539037285551	0.0755056882991143	2	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Pericytes"
"3"	"Spp1"	0.553801569587444	0.0813708547965608	0.0255085618443036	0.0699495072136899	3	"Fibroblasts, MNP, Pericytes"	"Fibroblasts, MNP"
"4"	"Manf"	0.588765289877683	0.0737622763741083	0.0178999834218511	0.0677778863449067	4	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs"
"5"	"Tgfb1"	0.545221638226896	0.0802650173044219	0.0244027243521647	0.0629049842423325	5	"Lymphatic_ECs, MNP"	""
"6"	"Dll4"	0.588719290245679	0.07391230662066	0.0180500136684027	0.0627832729024877	6	"Capillary_ECs, Vascular_ECs"	""
"7"	"Vcam1"	0.574083407332743	0.0715640426296253	0.0157017496773681	0.0561178238078469	7	"Fibroblasts, Vascular_ECs"	""
"8"	"Itgb1"	0.554077567379463	0.0721950268667354	0.0163327339144782	0.0560710660768858	8	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"9"	"Arf1"	0.572503419972646	0.0720342538706969	0.0161719609184397	0.0549525891522724	9	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs"
"10"	"Cadm1"	0.56311749506004	0.0731520553396662	0.017289762387409	0.0549445248421449	10	"Airway, Alveolum, Capillary_ECs, Pericytes"	""
"11"	"Gpi1"	0.568653450772395	0.0724333754513411	0.0165710824990838	0.0515844746688135	11	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC"	"Alveolum, Capillary_ECs"
"12"	"Tnfsf13b"	0.568735450116398	0.0700952033704452	0.014232910418188	0.0512935712882824	12	"Fibroblasts"	""
"13"	"Ptprf"	0.568521451828387	0.0703148014285048	0.0144525084762476	0.0512538104516912	13	"Airway, Alveolum, Mesothelium"	""
"14"	"Nid1"	0.573111415108688	0.0707542873222302	0.014891994369973	0.050995868246613	14	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs, Lymphatic_ECs, SMC, Vascular_ECs"
"15"	"Copa"	0.574325405396758	0.0698588623998259	0.0139965694475686	0.0508418898585983	15	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, SMC"
"16"	"Clstn1"	0.562739498084015	0.0692283174650831	0.0133660245128259	0.0490492766198034	16	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
"17"	"Rtn4"	0.562707498340016	0.0709602416927218	0.0150979487404646	0.0486143518435074	17	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Vascular_ECs"
"18"	"Sema3f"	0.56705946352429	0.0683040923943848	0.0124417994421275	0.048269707556397	18	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"19"	"Grem1"	0.550261597907219	0.0708982130986011	0.0150359201463439	0.0482261179162774	19	"Fibroblasts"	"Fibroblasts"
