test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Vegfa	0.561153110879389	0.134726824386075	0.0437315637225678	0.0995405368581824	1	Airway, Alveolum, Capillary_ECs, Vascular_ECs	Airway
Lgals3	0.542622523461938	0.131116413094613	0.0401211524311064	0.094862630978551	2	MNP	
Fgf7	0.546380778588807	0.123418513196839	0.0324232525333319	0.0873384690514334	3	Fibroblasts	
Spp1	0.561250868960722	0.135895043675326	0.0448997830118185	0.0860610555446159	4	Fibroblasts, MNP	Fibroblasts, MNP
Itgam	0.567768074383038	0.125943009868382	0.0349477492048754	0.0842649499326297	5	Granulocytes, MNP	
Itgal	0.561305179005909	0.126124266537931	0.0351290058744239	0.0826482612517655	6	Granulocytes, MNP	
Vegfc	0.567648592283631	0.124381519273569	0.0333862586100621	0.0824286292723177	7	Vascular_ECs	
Angpt2	0.565476190476191	0.127713976870351	0.0367187162068444	0.0787873452994974	8	Lymphatic_ECs, Pericytes	
Mmp9	0.560262426138336	0.126593952543548	0.0355986918800414	0.07836864961274	9	Granulocytes	
Trf	0.551833507125478	0.128793956799285	0.0377986961357782	0.0775533696615528	10	Airway, Alveolum, MNP, Mesothelium	Airway, Alveolum
Col1a1	0.562619482099409	0.126258092520811	0.0352628318573039	0.0754060563830605	11	Fibroblasts, Pericytes	Fibroblasts
Tgfb3	0.55731882168926	0.12314950224861	0.032154241585103	0.0746247405324788	12	Fibroblasts, Lymphatic_ECs, Mesothelium	
Lamb2	0.567192387904067	0.120289779461687	0.0292945187981801	0.0730867224608829	13	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Ptprc	0.559480361487661	0.121320406111546	0.0303251454480388	0.0728149825825875	14	Granulocytes, Lymphocytes, MNP	
Thbs1	0.562597758081336	0.12916832359973	0.0381730629362225	0.0710307909305323	15	Fibroblasts, SMC	
Lrpap1	0.544360444907888	0.128431355526522	0.0374360948630154	0.0708929137722247	16	Fibroblasts, MNP, Mesothelium	MNP
Itgb1	0.555157281890859	0.120684864174898	0.0296896035113907	0.070525997743496	17	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Hmgb1	0.554896593673964	0.124215160687259	0.033219900023752	0.0684151329333337	18	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Lama2	0.564335679527286	0.142378413974989	0.0513831533114821	0.0682967392543851	19	Fibroblasts, Pericytes	
Sema3a	0.549356969064997	0.123029732901655	0.0320344722381483	0.0680984870918703	20	Lymphatic_ECs	
Fbn1	0.552745915884602	0.125002107684933	0.034006847021426	0.0680546814807062	21	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Efnb2	0.560501390337157	0.118631572664526	0.0276363120010185	0.0671944093895765	22	Capillary_ECs, Vascular_ECs	
Ltb	0.558915537017725	0.119083182725881	0.028087922062374	0.0663550723786064	23	Lymphocytes	Lymphocytes
Pros1	0.558524504692389	0.120877777798659	0.0298825171351523	0.0662568665547824	24	Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
Itgb2	0.547564737573862	0.117694721605064	0.0266994609415574	0.0661344276948962	25	Granulocytes, MNP	
Itgb7	0.545772506082726	0.116894584955291	0.0258993242917836	0.0648431192012782	26	Lymphocytes, MNP	
Anxa1	0.552007299270073	0.118663132734611	0.0276678720711041	0.0628301855904078	27	Airway, Fibroblasts, Granulocytes, MNP, Mesothelium	
Pecam1	0.552126781369482	0.117119350696175	0.0261240900326678	0.0626971513958194	28	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Pdgfb	0.572753736531109	0.121193560056019	0.0301982993925119	0.0608931564377146	29	Capillary_ECs	
Hspg2	0.53561652763295	0.130917436164418	0.0399221755009108	0.0608823192222167	30	Fibroblasts, Lymphatic_ECs, Pericytes	Fibroblasts
Lamc2	0.547390945429264	0.120402781865066	0.0294075212015594	0.0601668593501244	31	Alveolum	Alveolum
Tnc	0.546923879040668	0.117329763852765	0.026334503189258	0.0598387359169414	32	Fibroblasts, SMC	Fibroblasts, SMC
Icam2	0.540982360097321	0.121041654461102	0.0300463937975946	0.059688890086093	33	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
H2-T23	0.546478536670143	0.11596376841727	0.0249685077537633	0.0596085344370652	34	Vascular_ECs	
Serpine1	0.545815954118873	0.125075920915706	0.0340806602521985	0.0596030889985837	35	Fibroblasts, SMC	
Pkd1	0.54582681612791	0.115028343496729	0.0240330828332222	0.0595759616315121	36	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Gpi1	0.549519899200557	0.11789612871126	0.0269008680477527	0.059476334599711	37	Granulocytes, MNP	
Col4a1	0.547597323600974	0.114137292409777	0.0231420317462697	0.0591960153577654	38	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium
Col18a1	0.554440389294403	0.119261869187818	0.0282666085243106	0.0588659899424328	39	Lymphatic_ECs, Pericytes, SMC	
Efnb1	0.554114529023288	0.116175815964197	0.0251805553006903	0.0586635156845239	40	Capillary_ECs, Vascular_ECs	
Aimp1	0.555168143899895	0.119649793734915	0.0286545330714076	0.058414236181251	41	Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs	
Pgf	0.555472280152938	0.11507072020821	0.024075459544703	0.0583200844468739	42	Lymphatic_ECs, Pericytes, SMC	
Calr	0.543828206465067	0.118196640104983	0.0272013794414761	0.0582651854881361	43	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Fgf1	0.554864007646854	0.116291095695144	0.0252958350316372	0.0582435724923819	44	Airway	
Calm2	0.542959245742091	0.118086117619564	0.027090856956057	0.0581726646301	45	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Calm1	0.538505822036844	0.115932567045115	0.0249373063816076	0.0578870355111848	46	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Pcdh7	0.546934741049705	0.115823971450269	0.0248287107867622	0.0573781962048046	47	Fibroblasts, Mesothelium, SMC, Vascular_ECs	
Hgf	0.556482446993395	0.11565390176135	0.024658641097843	0.0573446627808175	48	Pericytes	
Adam17	0.557525199860967	0.118431577535422	0.0274363168719147	0.0570585651379801	49	MNP	
Sema3f	0.545338025721237	0.115050421113499	0.0240551604499916	0.0567723479333781	50	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Lymphatic_ECs
Arf1	0.544338720889817	0.117982510060537	0.0269872493970303	0.0564910703600062	51	Airway, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	
Lamb1	0.540178571428571	0.127535050716352	0.0365397900528452	0.0558849756291373	52	Fibroblasts, Lymphatic_ECs, Pericytes	
Plxnb2	0.54629388251651	0.114100200507497	0.0231049398439898	0.0554856701866359	53	Airway, Alveolum	
Apoe	0.539190128606187	0.121989371695241	0.0309941110317339	0.0551466243678104	54	MNP	MNP
Itga4	0.541384254431699	0.118585291577562	0.0275900309140552	0.0550359449368317	55	Granulocytes, Lymphocytes, MNP	Granulocytes
Vcam1	0.542839763642684	0.117810897548455	0.0268156368849478	0.0541530603865029	56	Fibroblasts, Vascular_ECs	
