"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Edn1"	0.600228402814818	0.101519720595318	0.054182442488809	0.135359805825832	1	"Capillary_ECs, Vascular_ECs"	""
"2"	"Il18"	0.596241031640889	0.0938094333909755	0.0464721552844667	0.116544924948595	2	"MNP"	""
"3"	"Apoe"	0.606486898023092	0.086800238173072	0.0394629600665631	0.113363284663967	3	"MNP"	"MNP"
"4"	"Tgfb1"	0.603078061285938	0.0896797305350801	0.0423424524285712	0.105580851590736	4	"MNP"	""
"5"	"Adam17"	0.606203007518796	0.0813283558041906	0.0339910776976817	0.0984796186690464	5	"Lymphatic_ECs, MNP"	""
"6"	"Col4a1"	0.620113642229143	0.0834707876986902	0.0361335095921813	0.0982558102108384	6	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"
"7"	"Wnt5a"	0.597258305947935	0.08254918997179	0.0352119118652811	0.0975788844011349	7	"Fibroblasts, Pericytes"	"Pericytes"
"8"	"Spp1"	0.587212453330124	0.0825234499837388	0.0351861718772299	0.0973913228833406	8	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"9"	"Hmgb1"	0.580035615354176	0.0917549748865361	0.0444176967800272	0.0970882969105268	9	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"10"	"Itgam"	0.605372842862301	0.0800105939608819	0.032673315854373	0.0947399324230872	10	"Granulocytes, MNP"	""
"11"	"Bmp4"	0.590875070972623	0.0784330835851095	0.0310958054786006	0.0942308737884875	11	"Alveolum, Fibroblasts"	""
"12"	"Anxa1"	0.609489255174558	0.077833627857119	0.0304963497506102	0.0930133110546498	12	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Mesothelium"
"13"	"Lgals3"	0.601798403330982	0.075915599481719	0.0285783213752102	0.0929608255819704	13	"MNP"	""
"14"	"Yars"	0.615063832349757	0.0790819284076739	0.031744650301165	0.0925721599769386	14	"Fibroblasts, Mesothelium"	""
"15"	"Nectin1"	0.611779735379638	0.077842293751716	0.0305050156452071	0.0924097440476955	15	"Alveolum"	""
"16"	"Cxcl12"	0.61619294231001	0.0835398645128853	0.0362025864063764	0.0915978206743683	16	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Capillary_ECs"
"17"	"Celsr1"	0.612644311006347	0.0754139363449827	0.0280766582384738	0.0915882043022115	17	"Airway"	""
"18"	"Efnb1"	0.613642229142652	0.0773825822198935	0.0300453041133846	0.0915604103226794	18	"Capillary_ECs, Vascular_ECs"	""
"19"	"Plxnb2"	0.609738734708628	0.0764642475075422	0.0291269694010333	0.0907651268047971	19	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
"20"	"Cxcl16"	0.608497789095163	0.077056980465335	0.0297197023588261	0.0907487490682491	20	"Alveolum, MNP"	"Alveolum, MNP"
"21"	"Efnb2"	0.608177336935019	0.0760098534669099	0.0286725753604011	0.090590172717849	21	"Capillary_ECs, Vascular_ECs"	""
"22"	"Itga4"	0.609583885342646	0.0766146686362286	0.0292773905297197	0.0905492106314075	22	"Lymphocytes, MNP"	""
"23"	"Vegfa"	0.590657851723131	0.0783992625738672	0.0310619844673584	0.0904858058034851	23	"Alveolum, Capillary_ECs, Vascular_ECs"	"Alveolum"
"24"	"Nampt"	0.584506890796789	0.0764957456097519	0.029158467503243	0.0885634179588256	24	"MNP, SMC"	""
"25"	"Hc"	0.605280363379847	0.0757234510129185	0.0283861729064096	0.0885325780218696	25	"Alveolum"	""
"26"	"Wnt4"	0.606562172020444	0.079218264642299	0.0318809865357901	0.0874215068357296	26	"Airway, Mesothelium, Pericytes"	"Mesothelium"
"27"	"Lama1"	0.605310472978785	0.0763218581208702	0.0289845800143613	0.0868464726869264	27	"Capillary_ECs"	"Capillary_ECs"
"28"	"Efna1"	0.603729719034432	0.0758184374855274	0.0284811593790185	0.0866729446769433	28	"Alveolum, Lymphatic_ECs"	""
"29"	"Reln"	0.603559814868979	0.0751661783531799	0.027828900246671	0.0866517307153858	29	"Lymphatic_ECs"	""
"30"	"Itgb2"	0.598912183204008	0.0766159066374497	0.0292786285309408	0.0866264060534789	30	"Granulocytes, MNP"	""
"31"	"Hspg2"	0.592430016689322	0.0788667147041313	0.0315294365976224	0.0864995057449659	31	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs, Pericytes"
"32"	"Lamb2"	0.596284045353661	0.0796286727283627	0.0322913946218538	0.0864749435678835	32	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"33"	"Vcam1"	0.605850295074069	0.0756834610232836	0.0283461829167748	0.0863538456218342	33	"Fibroblasts"	""
"34"	"Fgf2"	0.598357306309252	0.0761504728474575	0.0288131947409486	0.0862836115674521	34	"Fibroblasts, Mesothelium, SMC"	"SMC"
"35"	"Sema5a"	0.605514788114453	0.073831181893141	0.0264939037866321	0.0853937857884233	35	"Fibroblasts, Mesothelium, SMC"	""
"36"	"Copa"	0.604493212436125	0.0745620891263565	0.0272248110198477	0.0852681719100829	36	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	"Alveolum"
"37"	"Pf4"	0.591214879303524	0.0797755206058158	0.032438242499307	0.0852537505455604	37	"MNP"	""
"38"	"Pcdh7"	0.602940417405068	0.0741652246355731	0.0268279465290642	0.0847222656528282	38	"Fibroblasts, Mesothelium, SMC, Vascular_ECs"	"Vascular_ECs"
"39"	"Hbegf"	0.608917172794686	0.0762396138350579	0.028902335728549	0.0846729604979449	39	"Alveolum, Fibroblasts, Pericytes"	"Alveolum, Fibroblasts"
"40"	"Efna5"	0.601761841675126	0.0748031005385214	0.0274658224320125	0.0842260875276205	40	"Lymphatic_ECs, Mesothelium"	""
"41"	"Cxcl2"	0.593279537516564	0.074424794975733	0.0270875168692241	0.0841982321366975	41	"Granulocytes"	""
"42"	"Fgf1"	0.598787443436966	0.0736884022132007	0.0263511241066918	0.0837600386558715	42	"Airway, Alveolum, Mesothelium"	""
"43"	"Tnc"	0.601204814094734	0.0743034014361496	0.0269661233296407	0.0835100824745362	43	"Fibroblasts, Lymphatic_ECs, Pericytes"	"Fibroblasts, Lymphatic_ECs, Pericytes"
"44"	"Dsg2"	0.600897266048418	0.0746082141210921	0.0272709360145832	0.083292730156965	44	"Airway"	""
"45"	"Angpt2"	0.600335937096749	0.0753111187232349	0.0279738406167261	0.0832773278412688	45	"Lymphatic_ECs, Pericytes"	"Lymphatic_ECs"
"46"	"F7"	0.596111990502572	0.0799871192059549	0.0326498410994461	0.0824957482539369	46	"MNP"	""
"47"	"Aimp1"	0.588610398995199	0.0739236572113374	0.0265863791048285	0.0819330325094256	47	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"48"	"Ncam1"	0.596548579687207	0.0738684685897022	0.0265311904831933	0.0815906487149812	48	"Fibroblasts, SMC"	"Fibroblasts"
