"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Hgf"	0.492144000360678	0.0593510455093905	0.0286619893426273	0.0506750147228753	1	"Pericytes"	""
"2"	"Tgfb2"	0.519578007709475	0.0381502434694322	0.00746118730266902	0.0345154985622848	2	"Fibroblasts, Mesothelium, SMC"	""
"3"	"App"	0.522801559928768	0.0419166130017682	0.011227556835005	0.0317035299926276	3	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"4"	"Anxa1"	0.505049480399451	0.0365934336528263	0.00590437748606313	0.0165934509256919	4	"Airway, Fibroblasts, Granulocytes, MNP, Mesothelium"	""
"5"	"Ltb"	0.500191609747304	0.0366041986509655	0.00591514248420235	0.0159149606062463	5	"Lymphocytes"	"Lymphocytes"
"6"	"Dusp18"	0.486846554405897	0.0392608702436631	0.00857181407689995	0.0130475713496139	6	"Airway"	""
"7"	"Gpi1"	0.506537273731432	0.0372559214844663	0.00656686531770316	0.0124576430346337	7	"Granulocytes, MNP"	""
"8"	"Ntn1"	0.496562295710195	0.0375790157139303	0.00688995954716715	0.0107585495175999	8	"Lymphatic_ECs, Vascular_ECs"	""
"9"	"Manf"	0.492978066319515	0.0395242390697163	0.00883518290295308	0.0105432534509559	9	"Airway, Fibroblasts, Mesothelium, Vascular_ECs"	""
"10"	"Agrn"	0.496528482225376	0.0354941204208047	0.00480506425404154	0.00996168710334227	10	"Airway, Lymphatic_ECs, Mesothelium"	"Airway"
"11"	"Fgf1"	0.495964924145083	0.0338475048059697	0.00315844863920656	0.00936719781885186	11	"Airway"	""
"12"	"Dsg2"	0.503167196411261	0.0356466894234203	0.00495763325665709	0.0092993017696412	12	"Airway"	""
"13"	"Rps19"	0.491107053492935	0.0361017726714738	0.00541271650471059	0.00871819643613604	13	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	""
"14"	"Vcam1"	0.495728229751358	0.0354634243249673	0.00477436815820417	0.00835316771590779	14	"Fibroblasts, Vascular_ECs"	""
"15"	"Efnb2"	0.50032686368657	0.0359680639235757	0.00527900775681249	0.00775141542308565	15	"Capillary_ECs, Vascular_ECs"	""
"16"	"Col4a1"	0.496968057528008	0.0335500358819489	0.00286097971518576	0.00737571210745159	16	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Mesothelium"
"17"	"Fn1"	0.495401366064789	0.034412874865119	0.00372381869835584	0.00724754134495518	17	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"18"	"Pcdh7"	0.497858479294878	0.0354981909316898	0.00480913476492666	0.00722466088918847	18	"Fibroblasts, Mesothelium, SMC, Vascular_ECs"	""
"19"	"Fgf2"	0.499515340050947	0.0330078780724001	0.0023188219056369	0.00697025024553921	19	"Fibroblasts, Mesothelium"	""
"20"	"Ptprf"	0.484930456932895	0.0351206506258096	0.00443159445904642	0.00677306599550994	20	"Airway, Alveolum, Mesothelium"	""
"21"	"Efnb1"	0.498038817880571	0.0360964608729307	0.00540740470616757	0.0067679621040696	21	"Capillary_ECs, Vascular_ECs"	""
"22"	"Sema7a"	0.497903563941302	0.034602995050275	0.00391393888351182	0.00641757712758079	22	"Capillary_ECs"	""
"23"	"Vegfc"	0.496810261265528	0.0343852523688229	0.00369619620205974	0.00638755722016939	23	"Vascular_ECs"	""
"24"	"Mmp9"	0.486666215820204	0.0335157063929445	0.00282665022618133	0.00614104681005412	24	"Granulocytes"	""
"25"	"Psap"	0.483859696580329	0.0353578545308746	0.00466879836411146	0.00604621633386406	25	"MNP"	""
"26"	"Hspg2"	0.492087644552649	0.0342916761109435	0.00360261994418034	0.00599349043060003	26	"Fibroblasts, Lymphatic_ECs, Pericytes"	"Fibroblasts"
"27"	"Pdgfb"	0.495457721872816	0.0345076561380812	0.003818599971318	0.00580398529724065	27	"Capillary_ECs"	""
"28"	"Serping1"	0.490070106625188	0.0349347343531538	0.00424567818639061	0.00556492519356761	28	"Fibroblasts, Mesothelium, Pericytes"	""
"29"	"Nid1"	0.483014359459888	0.0362064509072821	0.00551739474051897	0.0054530110160283	29	"Fibroblasts, Lymphatic_ECs, Pericytes"	""
"30"	"Aimp1"	0.48885282117175	0.0343298354252451	0.00364077925848195	0.00512800610363801	30	"Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs"	""
"31"	"Itga4"	0.490814003291177	0.0339773424462341	0.00328828627947093	0.00512066469004682	31	"Granulocytes, Lymphocytes, MNP"	"Granulocytes"
"32"	"Nenf"	0.487545366425465	0.0354038632497072	0.00471480708294407	0.0049503153046576	32	"Airway, Alveolum, Fibroblasts, Mesothelium, SMC"	""
"33"	"Plat"	0.491580442280382	0.0342120738728412	0.00352301770607803	0.00459813661590002	33	"Fibroblasts, Vascular_ECs"	""
"34"	"C3"	0.485099524356978	0.0344309418450861	0.00374188567832288	0.0045789043663449	34	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
"35"	"Ptprc"	0.479892247695048	0.0351631105455859	0.0044740543788227	0.00354906605683033	35	"Granulocytes, Lymphocytes, MNP"	""
"36"	"Ltf"	0.516895471247267	0.0327534178926154	0.00206436172585225	0.00338690965058618	36	"Airway"	""
"37"	"Serpine1"	0.482540970672438	0.0339163858973058	0.00322732973054262	0.00298872518637432	37	"Fibroblasts, SMC"	""
"38"	"Grem1"	0.478641148756792	0.0347958067792502	0.00410675061248706	0.00295635724493849	38	"Fibroblasts"	"Fibroblasts"
"39"	"Serpine2"	0.483927323549964	0.0342333832278085	0.00354432706104529	0.00255508061979786	39	"Airway, Fibroblasts, Pericytes, SMC"	"Fibroblasts"
"40"	"Itgb2"	0.47505691936611	0.0342520924786411	0.00356303631187792	0.00251962012144952	40	"Granulocytes, MNP"	""
"41"	"Pgf"	0.479587926331687	0.0349176452514931	0.00422858908472994	0.00205657040171367	41	"Lymphatic_ECs, Pericytes, SMC"	""
"42"	"Itgb7"	0.489529090868104	0.03270564176942	0.00201658560265678	0.0017164465059312	42	"Lymphocytes, MNP"	""
"43"	"Fgf7"	0.476014968102616	0.0338941216831406	0.00320506551637747	0.00158393663450191	43	"Fibroblasts"	""
"44"	"Adam17"	0.492482135208857	0.0318562828380761	0.00116722667131293	0.00128778108145538	44	"MNP"	""
"45"	"Grn"	0.473907260882307	0.0352874666439418	0.00459841047717861	0.00111104473803005	45	"MNP, Vascular_ECs"	"MNP"
"46"	"Lgals3"	0.483363765469671	0.0329645610173315	0.00227550485056829	0.00100328897773632	46	"MNP"	""
"47"	"Lamc2"	0.471923536439665	0.0346022409600209	0.00391318479325768	0.000899489105054068	47	"Alveolum"	"Alveolum"
"48"	"Plxnb2"	0.484434525822229	0.0332674886533716	0.00257843248660845	0.00027232130207904	48	"Airway, Alveolum"	""
