"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Il1b"	0.620052412795949	0.0586102298732934	0.034598587865047	0.116882375345796	1	"Granulocytes, MNP"	"MNP"
"2"	"Il18"	0.643231519971101	0.0507658869862996	0.0267542449780532	0.0973957846619868	2	"MNP"	""
"3"	"Tnf"	0.609017611502707	0.0727129638442014	0.0487013218359549	0.0928014482780734	3	"MNP"	""
"4"	"Edn1"	0.586546378295883	0.0482571651892127	0.0242455231809663	0.0831805712041701	4	"Capillary_ECs, Vascular_ECs"	""
"5"	"Il1rn"	0.605754362712624	0.0537389995513418	0.0297273575430954	0.0830265075997783	5	"Granulocytes, MNP"	"Granulocytes"
"6"	"Tgfb1"	0.606926622085668	0.044752876532707	0.0207412345244606	0.0814313125864146	6	"MNP"	""
"7"	"Hbegf"	0.611603108621004	0.0519033264684059	0.0278916844601595	0.0791198372761832	7	"Alveolum, Pericytes, SMC"	"Alveolum"
"8"	"Cxcl12"	0.635447416511041	0.0416025690623951	0.0175909270541487	0.0789818825182699	8	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Fibroblasts, SMC"
"9"	"Lamb2"	0.622354258288654	0.0485245884232922	0.0245129464150457	0.0697848573069436	9	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"10"	"Hmgb1"	0.582070707070716	0.0531377209961571	0.0291260789879107	0.0697426380349861	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"11"	"Angpt2"	0.569758218366569	0.0595812762621515	0.0355696342539051	0.0688954413212445	11	"Lymphatic_ECs, Pericytes, SMC"	""
"12"	"Col4a1"	0.63167208868003	0.0397756240466995	0.0157639820384531	0.0672590340953937	12	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
"13"	"Ptprc"	0.598856356808644	0.0559692936680873	0.0319576516598409	0.064660233440784	13	"Granulocytes, Lymphocytes, MNP"	""
"14"	"Osm"	0.613337650862521	0.039644818147036	0.0156331761387896	0.064601631468226	14	"Granulocytes"	""
"15"	"Tnfsf13b"	0.614186095547931	0.0394191000980455	0.0154074580897991	0.0630737601205163	15	"Fibroblasts"	""
"16"	"Nectin1"	0.615998453722114	0.0384917859404128	0.0144801439321664	0.0591583343379231	16	"Alveolum"	""
"17"	"Pkd1"	0.581819687933019	0.0351493311590668	0.0111376891508203	0.0575983750999	17	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"18"	"Sema5a"	0.613606241339838	0.0368804392465363	0.0128687972382899	0.0575977975797372	18	"Fibroblasts, Mesothelium, SMC"	""
"19"	"Efnb1"	0.601933851436832	0.044999497101195	0.0209878550929486	0.0571607187938175	19	"Capillary_ECs, Vascular_ECs"	""
"20"	"Il33"	0.593813382332275	0.0448294955536407	0.0208178535453943	0.0565592679913731	20	"Alveolum, Fibroblasts, Mesothelium"	"Alveolum, Fibroblasts"
