"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Tgfb1"	0.528727745050447	0.136757055442679	0.0374353500163224	0.0850700292904701	1	"Lymphatic_ECs, MNP"	""
"2"	"Spp1"	0.496092837743869	0.127618616632876	0.0282969112065195	0.0752245008758119	2	"Fibroblasts, MNP, Pericytes"	"Fibroblasts, MNP"
"3"	"Edn1"	0.499077657801859	0.120630038428604	0.0213083330022476	0.0542177046573083	3	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"4"	"Il1b"	0.522201813196183	0.123207932877454	0.023886227451097	0.0518164439733947	4	"Granulocytes"	""
"5"	"Fgf1"	0.507827444600428	0.115346283608249	0.0160245781818927	0.0429165630450059	5	"Airway, Alveolum, Capillary_ECs"	""
"6"	"Fgf2"	0.505598341620855	0.112405543893324	0.0130838384669675	0.0363880932774707	6	"Fibroblasts, Mesothelium"	""
"7"	"Fn1"	0.501805324131778	0.113238153508914	0.0139164480825575	0.031160232111264	7	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"
"8"	"Bdnf"	0.500795077342918	0.110226955606403	0.0109052501800461	0.0273382371267858	8	"Mesothelium"	""
"9"	"Igf1"	0.514108030805968	0.108652574784545	0.00933086935818833	0.0262650464600496	9	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"10"	"Cxcl12"	0.510202180558653	0.111481773299001	0.0121600678726446	0.0255913686902179	10	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"SMC, Vascular_ECs"
"11"	"Jag2"	0.519524003201301	0.112509184301977	0.01318747887562	0.0245139405834194	11	"Capillary_ECs"	"Capillary_ECs"
"12"	"Agrn"	0.524900615332135	0.112089866496427	0.0127681610700706	0.0241926156821595	12	"Alveolum, Capillary_ECs, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, SMC"
"13"	"Bmp5"	0.531215313766909	0.108227549819083	0.00890584439272619	0.0239969459915958	13	"Airway, Fibroblasts"	""
"14"	"Dll4"	0.507195056350777	0.114463860229259	0.015142154802902	0.022355776720543	14	"Capillary_ECs, Vascular_ECs"	""
"15"	"Mmp9"	0.506783085582336	0.106975271895065	0.00765356646870803	0.0211708082295852	15	"Granulocytes"	""
"16"	"Hspg2"	0.519610595783204	0.110561722286363	0.0112400168600065	0.0188082627911948	16	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs"
"17"	"Plat"	0.49947126044687	0.108201100453922	0.00887939502756523	0.0172190066930951	17	"Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"18"	"Ltb"	0.513911229483463	0.105427147119868	0.00610544169351114	0.0169863768764461	18	"Lymphocytes"	""
"19"	"Col4a1"	0.51992285388158	0.109145028522239	0.00982332309588235	0.0166511995583123	19	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"
