test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Apoe	0.521449932174128	0.108258077352924	0.0285588292326234	0.110444408352311	1	MNP	MNP
Ltf	0.538768652114933	0.115373050963372	0.0356738028430711	0.0773477278649704	2	Airway	
Lama2	0.512324269330373	0.10393367712875	0.0242344290084497	0.059680835422506	3	Fibroblasts, Pericytes	
Fgf2	0.507761437908497	0.101029215991695	0.0213299678713938	0.0570529867206505	4	Fibroblasts, Mesothelium	
Angpt2	0.537165495128869	0.114897546043114	0.0351982979228129	0.0551158307797223	5	Lymphatic_ECs, Pericytes	
Vegfa	0.493086385497595	0.0924454335061849	0.0127461853858841	0.0505777285228142	6	Airway, Alveolum, Capillary_ECs, Vascular_ECs	Airway
Csf1	0.516070107288196	0.0985340718181362	0.0188348236978354	0.0504694556573151	7	Mesothelium, Vascular_ECs	
Cxcl12	0.504046429892711	0.0932412455694928	0.013541997449192	0.0432030782140127	8	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	
Mmp9	0.516586508817365	0.090498298930746	0.0107990508104452	0.0386439902897405	9	Granulocytes	
Cd2	0.513010235540756	0.100571696062439	0.0208724479421387	0.0337043078298053	10	Lymphocytes	
Lamb1	0.509279812553951	0.0976718487608951	0.0179726006405944	0.0324912547759241	11	Fibroblasts, Lymphatic_ECs, Pericytes	
Hbegf	0.500246639536319	0.092978252680667	0.0132790045603663	0.0320256274460874	12	Pericytes	
Tgfb3	0.495390923665063	0.09564963875691	0.0159503906366092	0.0315991844859169	13	Fibroblasts, Lymphatic_ECs, Mesothelium	
Kitl	0.492893698359846	0.0937147246565189	0.0140154765362182	0.0313319749432136	14	Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs	
Npnt	0.508378036749292	0.0978687087483991	0.0181694606280983	0.0283683604107096	15	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Spp1	0.492808916019237	0.0947252541147324	0.0150260059944316	0.0250339212789514	16	Fibroblasts, MNP	Fibroblasts, MNP
Agrn	0.514305093106425	0.0920291886596183	0.0123299405393175	0.0235563033498214	17	Airway, Lymphatic_ECs, Mesothelium	Airway
Cxcl2	0.521064557898631	0.0869034922009668	0.00720424408066603	0.0196135298542799	18	Granulocytes	
Hspg2	0.507915587618694	0.0860291863354861	0.00632993821518536	0.0180124253436715	19	Fibroblasts, Lymphatic_ECs, Pericytes	Fibroblasts
Serping1	0.510428227894931	0.0861187200450004	0.00641947192469966	0.0177834238047076	20	Fibroblasts, Mesothelium, Pericytes	
Adam17	0.504593661363918	0.085465025893405	0.00576577777310421	0.0177450141033915	21	MNP	
Pdgfb	0.515915957577998	0.085538975649845	0.00583972752954429	0.0176136241391309	22	Capillary_ECs	
Tgfb2	0.49762609446294	0.0850243468675481	0.00532509874724731	0.0174985151078221	23	Fibroblasts, Mesothelium, SMC	
Timp1	0.492932235787396	0.0843130857120545	0.00461383759175378	0.0135576909625835	24	Fibroblasts, Mesothelium	Fibroblasts
Fbn1	0.505826859045504	0.0845884129893778	0.00488916486907709	0.0131204608198631	25	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Hc	0.495683808114441	0.0842830466392699	0.00458379851896912	0.0125366860521283	26	Alveolum	
Grn	0.50223517079788	0.0849910498915545	0.00529180177125377	0.0121844286827026	27	MNP, Vascular_ECs	MNP
Vegfc	0.499383401159205	0.0850919105353199	0.00539266241501909	0.0120342784658592	28	Vascular_ECs	
Lamc2	0.506212233321001	0.0844925952809953	0.00479334716069457	0.0118840620699026	29	Alveolum	Alveolum
Col4a1	0.504747811074115	0.0836672898121786	0.00396804169187788	0.011324785415857	30	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium
Itgal	0.488338574423481	0.0804486512915627	0.000749403171261917	0.0103214094706043	31	Granulocytes, MNP	
Ocln	0.500608891355284	0.0834008476710925	0.00370159955079179	0.00959004459301154	32	Vascular_ECs	
C3	0.501063633000371	0.0840639158172175	0.00436466769691679	0.00947602869311393	33	Airway, Alveolum, Fibroblasts, Mesothelium	
Cxcl14	0.512062214823035	0.0827123342369068	0.00301308611660606	0.00794796701205362	34	Fibroblasts	
Vwf	0.500562646442227	0.0829040498347159	0.00320480171441516	0.00610443944017516	35	Capillary_ECs, Vascular_ECs	
Sema3c	0.493255950178814	0.0907512338068553	0.0110519856865545	0.00545028762029166	36	Capillary_ECs, Mesothelium, Vascular_ECs	
Cfh	0.502766987298064	0.0832649549320841	0.00356570681178335	0.00496414595137692	37	Fibroblasts, Mesothelium	
Hgf	0.490427302996669	0.0814040692132081	0.00170482109290732	0.00488364586547022	38	Pericytes	
Calr	0.475120236773955	0.0942234342291113	0.0145241861088106	0.00287489368043753	39	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
App	0.486766247379454	0.0846669863638394	0.00496773824353866	0.0028075759042811	40	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Anxa1	0.499761067949192	0.0827917005396512	0.00309245241935041	0.00266085568491179	41	Airway, Fibroblasts, Granulocytes, MNP, Mesothelium	
Gas6	0.495336971266495	0.0828330236143982	0.00313377549409748	0.00265375406497445	42	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	Mesothelium
Pgf	0.493070970526575	0.0821612527085011	0.00246200458820034	0.00261101782714674	43	Lymphatic_ECs, Pericytes, SMC	
Ltb	0.495537365889752	0.0827112409686709	0.00301199284837014	0.0026096909620353	44	Lymphocytes	Lymphocytes
Pecam1	0.491868602787029	0.0815466775407641	0.00184742942046338	0.00249422703012115	45	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Itgb2	0.496400604266863	0.0814797034772121	0.00178045535691135	0.00245727670367191	46	Granulocytes, MNP	
Cxcl16	0.496007522505858	0.0833451663552269	0.00364591823492612	0.00220565454314955	47	MNP	MNP
Gpi1	0.501425884819337	0.0820085397680597	0.00230929164775899	0.00115096109735009	48	Granulocytes, MNP	
Plat	0.494119188555927	0.0824056790721916	0.00270643095189081	0.000435554339969136	49	Fibroblasts, Vascular_ECs	
Tnc	0.491167221605626	0.0811637298673972	0.00146448174709642	0.000207728521231722	50	Fibroblasts, SMC	Fibroblasts, SMC
