"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Tgfb1"	0.721425010995451	0.157161270232867	0.131381080273572	0.256590279643843	1	"Lymphatic_ECs, MNP"	""
"2"	"Spp1"	0.681885354053659	0.118793018320972	0.0930128283616772	0.210170190622662	2	"Fibroblasts, MNP, Pericytes"	"Fibroblasts, MNP"
"3"	"Fgf1"	0.682515760152468	0.0989643617034586	0.0731841717441641	0.167712518613057	3	"Airway, Alveolum, Capillary_ECs"	""
"4"	"Tgfb3"	0.667682158041343	0.0879382084846407	0.0621580185253462	0.15890408966471	4	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"5"	"Edn1"	0.675554903973021	0.0813329045055709	0.0555527145462765	0.156060796719196	5	"Capillary_ECs, Vascular_ECs"	""
"6"	"Fgf2"	0.669869520598145	0.0765764137848423	0.0507962238255478	0.14891877390675	6	"Fibroblasts, Mesothelium, SMC"	""
"7"	"Il1b"	0.674393783902648	0.0798344940450443	0.0540543040857499	0.142677426859381	7	"Granulocytes, MNP"	""
"8"	"Gdf2"	0.694719249376923	0.087190388163095	0.0614101982038005	0.137079300293031	8	"Mesothelium"	""
"9"	"Mmp9"	0.68462395543176	0.069716904527585	0.0439367145682906	0.136245687550124	9	"Granulocytes"	""
"10"	"Vwf"	0.670614279431165	0.0698235336391372	0.0440433436798427	0.132165923319443	10	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"11"	"Plat"	0.653182817768652	0.0757636815711537	0.0499834916118593	0.127227318838492	11	"Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs"	""
"12"	"Icam1"	0.674596100278555	0.0691736593958892	0.0433934694365948	0.126700113744601	12	"Airway, Alveolum, Capillary_ECs, Fibroblasts, MNP, Mesothelium, Vascular_ECs"	"Airway, Alveolum"
