test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Mapt	0.548373849260214	0.0468684492298838	0.020209036825096	0.0715216450080764	1	Capillary_ECs, Pericytes	
Bmp5	0.577588665427042	0.0487495301456276	0.0220901177408398	0.0641819062521245	2	Airway, Fibroblasts, Pericytes, SMC	SMC
Calr	0.564447131563637	0.0389137446108892	0.0122543322061014	0.0587256633502312	3	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Serping1	0.575364187038707	0.0381571535339233	0.0114977411291355	0.0472816654245019	4	Fibroblasts, Mesothelium, Pericytes, SMC	
Mdk	0.594711445226491	0.0411210823447814	0.0144616699399935	0.0469609919596492	5	Fibroblasts	
Pcdh1	0.570801154447242	0.0398022529118168	0.013142840507029	0.0453905723004742	6	Capillary_ECs, Pericytes, Vascular_ECs	
Hebp1	0.562085762197552	0.0428235757642198	0.016164163359432	0.0450216806709903	7	MNP	
Adam15	0.556188042573094	0.0400323428037379	0.01337293039895	0.0441015399339826	8	Capillary_ECs, Vascular_ECs	
Nenf	0.560271956742451	0.0438374195659478	0.01717800716116	0.0438916418888603	9	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	
Thbs2	0.555446549776977	0.0372937827979686	0.0106343703931808	0.0429335492234065	10	Fibroblasts	Fibroblasts
Jag2	0.567903628751665	0.0380963223670892	0.0114369099623014	0.0427455684571808	11	Capillary_ECs, Vascular_ECs	
Pgf	0.56768688470357	0.0371955624095366	0.0105361500047487	0.042482502992912	12	Lymphatic_ECs, Pericytes, SMC	
Npw	0.554499720514252	0.0398286465554845	0.0131692341506967	0.0420810173225882	13	Alveolum	
Penk	0.550404398763416	0.0423352914579523	0.0156758790531645	0.041853916237376	14	Fibroblasts	
Inhbb	0.544164451694591	0.0432167078452217	0.0165572954404339	0.0415273652693177	15	Airway	
Bmp3	0.543149176942994	0.0461355473733187	0.0194761349685309	0.0414681231800153	16	Mesothelium	
Lrpap1	0.552161166311129	0.039868930200456	0.0132095177956681	0.0413540128216674	17	Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes	MNP
Dkk2	0.543879262157626	0.055930824977779	0.0292714125729912	0.0412042022915424	18	Fibroblasts	Fibroblasts
Hsp90b1	0.560705444838637	0.0373028434707081	0.0106434310659203	0.0406445753363605	19	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Lymphocytes, MNP, Pericytes
Calm1	0.556849682298859	0.0395889898408547	0.0129295774360669	0.0405443660876682	20	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Fibroblasts
Bmp4	0.57798793077879	0.0356478467825676	0.00898843437777975	0.0401859029871527	21	Alveolum, Pericytes, Vascular_ECs	
Inhba	0.53802717285908	0.0449171406788924	0.0182577282741046	0.0397515526984536	22	Fibroblasts, SMC	Fibroblasts
Cxcl16	0.553484445762649	0.0377037046056376	0.0110442922008498	0.0396247856125322	23	MNP	
Plxnb2	0.549936687922792	0.0365189370482054	0.00985952464341757	0.0396154201628406	24	Airway, Alveolum, Fibroblasts, Mesothelium	
Calm2	0.555252620891849	0.0360327873812996	0.00937337497651179	0.0390002390601321	25	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Il1rn	0.550586920067074	0.0350608872578745	0.00840147485308667	0.0386934120075959	26	Granulocytes, MNP	
Cxcl2	0.541187072928669	0.0369987021553134	0.0103392897505256	0.0385513017111975	27	Granulocytes	Granulocytes
Rps19	0.559005715198322	0.0367999543335259	0.0101405419287381	0.0382657873792473	28	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
Copa	0.553712597392227	0.0392700244666089	0.0126106120618211	0.038123032566405	29	Fibroblasts, Lymphatic_ECs	
Ccl5	0.548248365863953	0.0396134016439721	0.0129539892391843	0.038022460909387	30	Lymphocytes	
Pdgfa	0.549183787545205	0.0365255382506066	0.00986612584581876	0.0377312911011516	31	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts
Serpine1	0.557659620583839	0.0375384228504	0.0108790104456122	0.037708704327376	32	Fibroblasts	
Sema3b	0.541460854884155	0.0413877528579481	0.0147283404531603	0.0374737069971525	33	Alveolum	
Bmp6	0.555982706106475	0.0353137792270056	0.0086543668222178	0.0374619878601372	34	Vascular_ECs	
Hgf	0.551396858352064	0.0345764314815472	0.00791701907675941	0.0374529991038344	35	Fibroblasts, Pericytes	
Pcdh7	0.542065456702523	0.0413593118343341	0.0146998994295463	0.0368627676761463	36	Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	Fibroblasts
Npnt	0.566865538837109	0.0350043613692786	0.00834494896449078	0.0368372296569368	37	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Efna1	0.543696740853972	0.037720765695301	0.0110613532905132	0.0363762169103569	38	Lymphatic_ECs	
Cdh1	0.551579379655715	0.0382436081282861	0.0115841957234983	0.0363615673829058	39	Airway, Alveolum	
Dusp18	0.565006103056089	0.0340068808136935	0.00734746840890566	0.036215765767419	40	Airway	
Ntn1	0.54705056980869	0.041081163447235	0.0144217510424472	0.0358912028893712	41	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Dsg2	0.547620948882625	0.0384677345805022	0.0118083221757144	0.0358492962552677	42	Airway	
Efnb1	0.540958921299093	0.0388811570662433	0.0122217446614555	0.0356151766421811	43	Capillary_ECs, Vascular_ECs	
Efnb2	0.541198480510145	0.0377851157076554	0.0111257033028675	0.0354778231417979	44	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Lymphatic_ECs
Clstn1	0.541757452002599	0.0376347354271166	0.0109753230223288	0.03538902615903	45	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
Rtn4	0.554248753721725	0.0400263907080586	0.0133669783032708	0.0352227024525913	46	Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs	
Robo2	0.542978063220813	0.0461944638837284	0.0195350514789405	0.035028923975957	47	Fibroblasts	
Manf	0.546776787853207	0.0578974563311992	0.0312380439264114	0.0349857198082294	48	Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs	
Sema3f	0.537924504625774	0.0396954578183348	0.013036045413547	0.0348917084150561	49	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Gpi1	0.548647631215706	0.0387878319012149	0.0121284194964271	0.0348484363672449	50	Granulocytes, MNP, Mesothelium, SMC	
Nts	0.540320096736285	0.0394314539678516	0.0127720415630637	0.0346967251224239	51	Lymphatic_ECs	
Itga4	0.545499138727597	0.0372496440875742	0.0105902316827864	0.0346560387885637	52	Granulocytes, Lymphocytes, MNP	
Hspg2	0.543924892483541	0.0390729813590028	0.0124135689542149	0.0344810597340665	53	Fibroblasts, Pericytes	
Nptn	0.546023887475616	0.0348295343268918	0.008170121922104	0.034060406938124	54	Fibroblasts, MNP, Pericytes, SMC	
Itgb2	0.537696352996204	0.0388330786607645	0.0121736662559767	0.0340588066618292	55	Granulocytes, MNP	
Serpine2	0.542521759961668	0.0390217856028806	0.0123623731980928	0.0339702708840526	56	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts
C3	0.540263058828899	0.0355060989696632	0.00884668656487536	0.0339051914604541	57	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium	
Sema7a	0.545647437286821	0.0364283869104716	0.00976897450568383	0.0332749837846889	58	Capillary_ECs	
Fgf7	0.535072609256112	0.0363969422374234	0.00973752983263562	0.03314370366264	59	Fibroblasts	
Angpt2	0.537662130251762	0.0362292534503318	0.00956984104554402	0.0330640314156171	60	Lymphatic_ECs, Pericytes, SMC	
Plat	0.552879843944287	0.0346288013987954	0.0079693889940076	0.0330053960765978	61	Capillary_ECs, Fibroblasts, Vascular_ECs	
Wnt5a	0.545693067612734	0.0358109835635113	0.00915157115872352	0.0329930813932679	62	Fibroblasts, Pericytes	
Ptprc	0.535814102052222	0.0355343379984126	0.00887492559362482	0.032668431232471	63	Granulocytes, Lymphocytes, MNP	
Col18a1	0.53187848644209	0.038016892364459	0.0113574799596712	0.0325678116317516	64	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs
Tnfsf13b	0.535814102052225	0.0370621468567565	0.0104027344519687	0.0321400871050238	65	Fibroblasts, Mesothelium	
Arf1	0.53491290311541	0.0380510104201281	0.0113915980153402	0.0320279021248175	66	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
