"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Calr"	0.515116002765057	0.0790108561148447	0.00350571609357561	0.0302949022277355	1	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"2"	"Tgfb2"	0.498978405196004	0.0789224186388027	0.00341727861753369	0.0290889191096223	2	"Fibroblasts, Mesothelium, Pericytes, SMC"	""
"3"	"Tnfsf14"	0.52661907024972	0.0808830548108857	0.00537791478961669	0.0157984547391575	3	"Granulocytes"	""
"4"	"Bdnf"	0.494801117543707	0.0796698986149091	0.00416475859364004	0.0133076430074494	4	"Mesothelium, SMC"	""
"5"	"Igf1"	0.492004558022984	0.0775420287444978	0.00203688872322871	0.011481303889448	5	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"6"	"Tgfb3"	0.494500489645439	0.0785498090395875	0.00304466901831842	0.0113436942133096	6	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"7"	"Tgfb1"	0.491933451424292	0.0757170507331428	0.000211910711873722	0.0110306916120246	7	"MNP"	""
"8"	"Calm2"	0.495339367493301	0.0775706188291112	0.00206547880784212	0.00841184969262794	8	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"9"	"Calm1"	0.495504982862409	0.0771873881512618	0.00168224812999279	0.0072687529560351	9	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"10"	"App"	0.502498631873038	0.0796244984042532	0.00411935838298415	0.00438879459342839	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"11"	"Npnt"	0.503992770529105	0.0786983429148955	0.00319320289362642	0.00342078842628895	11	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs"
"12"	"Ocln"	0.515092600593335	0.0750938367097498	-0.000411303311519284	0.00255814318930801	12	"Airway"	""
"13"	"Pdgfb"	0.48528903482243	0.0758530981645865	0.000347958143317423	0.00244969596833386	13	"Capillary_ECs"	""
"14"	"Cdh3"	0.50654810766439	0.0764060816624943	0.0009009416412252	0.0023614182885628	14	"Mesothelium"	"Mesothelium"
"15"	"Mapt"	0.488784959244219	0.0776127621504008	0.00210762212913171	0.0019444348821536	15	"Capillary_ECs, Pericytes, Vascular_ECs"	""
"16"	"Cadm1"	0.472142414816097	0.078901009052074	0.00339586903080497	0.00180289070857617	16	"Airway, Alveolum, Capillary_ECs, Pericytes"	""
"17"	"Copa"	0.51231674299375	0.0756840061046174	0.000178866083348314	0.000489157126549036	17	"Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"18"	"Angpt1"	0.497602177482071	0.0761867122243841	0.000681572203115058	-0.000448053242910738	18	"Fibroblasts, Pericytes, SMC"	""
"19"	"Itgb7"	0.511247443762782	0.0750567760716628	-0.000448363949606206	-0.000669048264210756	19	"Lymphocytes, MNP"	""
"20"	"Hc"	0.491090973242317	0.07414548946854	-0.00135965055272905	-0.00229870020769723	20	"Alveolum"	""
