"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Manf"	0.581685439523122	0.151274193412644	0.038178955317406	0.0856640982569032	1	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Alveolum, Lymphatic_ECs"
"2"	"Vegfa"	0.539872376624814	0.152148992541154	0.0390537544459155	0.0813018125127994	2	"Alveolum, Capillary_ECs, Vascular_ECs"	"Alveolum"
"3"	"Ptdss1"	0.575410867425105	0.150910566529268	0.0378153284340298	0.0811544020888062	3	"Fibroblasts"	""
"4"	"Dll4"	0.583514303808845	0.1465783405057	0.0334831024104623	0.0781793244187646	4	"Capillary_ECs"	""
"5"	"Trf"	0.547215005465691	0.14895199760632	0.0358567595110822	0.0768338301780608	5	"Airway, Alveolum, Lymphatic_ECs, MNP, Mesothelium"	"Airway"
"6"	"Fgf2"	0.530118782122695	0.149695804587334	0.0366005664920964	0.0752353796601666	6	"Fibroblasts"	""
"7"	"Lgals3"	0.552511396437165	0.146478866832907	0.033383628737669	0.0694578857667364	7	"Airway, Granulocytes, MNP"	"Airway, MNP"
"8"	"Sema3f"	0.569192728853625	0.141907307567327	0.0288120694720885	0.0660657564514581	8	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"9"	"Yars"	0.556789893800463	0.140667539379012	0.0275723012837738	0.0650349207899412	9	"Fibroblasts"	""
"10"	"Copa"	0.565522459498496	0.141587438765946	0.0284922006707076	0.0648534123230214	10	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, Vascular_ECs"	"Alveolum"
"11"	"Hebp1"	0.55966486845763	0.141417002297945	0.028321764202707	0.0636906662284747	11	"MNP"	"MNP"
"12"	"Selplg"	0.547097958151406	0.142655131470297	0.0295598933750586	0.0635152673632599	12	"Granulocytes, Lymphocytes, MNP"	""
"13"	"Tgfb2"	0.536498905816624	0.147125836335932	0.0340305982406941	0.0633597225229934	13	"Fibroblasts, Mesothelium, Pericytes, SMC"	""
"14"	"Npnt"	0.534137058224769	0.148261971807673	0.0351667337124352	0.0631740366062301	14	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs"
"15"	"Robo2"	0.562422795800513	0.14177819646785	0.0286829583726115	0.0628335406604394	15	"Fibroblasts"	""
