"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Igf1"	0.556838790516701	0.115884426043225	0.0488793499010926	0.0800511400517041	1	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"2"	"Npnt"	0.551173459293697	0.119670477620664	0.0526654014785321	0.0776743882750842	2	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"3"	"Tgfb3"	0.570914531605498	0.104271313969053	0.0372662378269208	0.0752450534472577	3	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
"4"	"Lamb2"	0.56633115705477	0.0975691434717162	0.0305640673295842	0.0595732145814245	4	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"5"	"Spp1"	0.530160830283244	0.0920224441238621	0.0250173679817301	0.0592718243027084	5	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"6"	"Vegfc"	0.531815708774359	0.105077960171785	0.0380728840296529	0.059223427459112	6	"Vascular_ECs"	""
"7"	"Tnc"	0.561440712896098	0.0947127254719391	0.0277076493298072	0.0580585056711659	7	"Fibroblasts, Lymphatic_ECs"	"Fibroblasts"
"8"	"Bmp4"	0.553473390048474	0.0875783862568042	0.0205733101146723	0.0551400028613004	8	"Alveolum, Pericytes, Vascular_ECs"	""
"9"	"Sfrp2"	0.561282025917494	0.08927596232517	0.022270886183038	0.0538925878356759	9	"Mesothelium"	""
"10"	"Hgf"	0.528031951726184	0.087282098423763	0.0202770222816311	0.0516524772350923	10	"Fibroblasts, Pericytes"	""
"11"	"Mmp9"	0.533023378507599	0.0913710934054131	0.0243660172632811	0.0514691170475971	11	"Granulocytes"	""
"12"	"Itgam"	0.554256520592213	0.0947082383178668	0.0277031621757349	0.0513324733255012	12	"Granulocytes, MNP"	""
"13"	"Pkd1"	0.538938074982686	0.0850093310787159	0.0180042549365839	0.049811365757111	13	"Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	""
"14"	"Itgb1"	0.540463118673128	0.0906671616665827	0.0236620855244507	0.0493415242250697	14	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes"
"15"	"Ncam1"	0.54959689385696	0.0931983287090905	0.0261932525669585	0.0491884315270118	15	"Fibroblasts, Mesothelium"	"Fibroblasts"
"16"	"Sema5a"	0.548228476275266	0.0877108491954051	0.0207057730532731	0.0480569823337349	16	"Fibroblasts, Mesothelium, Pericytes"	""
"17"	"Sema3b"	0.56013206054011	0.0865478633984967	0.0195427872563647	0.0479900725335227	17	"Alveolum"	""
"18"	"Itgb7"	0.547156823952253	0.091850934556223	0.024845858414091	0.0457768054462667	18	"Lymphocytes, MNP"	""
"19"	"Pros1"	0.541019553533153	0.0900645960553616	0.0230595199132297	0.0453967442907837	19	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	""
"20"	"Calm1"	0.551237346259107	0.0913186560088666	0.0243135798667346	0.0443350674045604	20	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Fibroblasts"
"21"	"Vegfa"	0.540652718699508	0.08341727329531	0.016412197153178	0.0441257303329299	21	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"22"	"Pecam1"	0.541295710093316	0.090951314724867	0.023946238582735	0.0429608906453444	22	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"23"	"Calm2"	0.544634319253471	0.0899230586396871	0.0229179824975551	0.0412178741815371	23	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"24"	"Psap"	0.552459442081317	0.0834253623359521	0.0164202861938201	0.0409391617200728	24	"MNP"	""
"25"	"Pik3cb"	0.54605219771161	0.0877426705896981	0.0207375944475661	0.0409348743143814	25	"MNP"	"MNP"
"26"	"Mapt"	0.52938388234906	0.0820784995777574	0.0150734234356254	0.038948618155402	26	"Capillary_ECs, Pericytes"	""
"27"	"Itgb2"	0.540376562139346	0.0895996587984466	0.0225945826563147	0.0388461729566187	27	"Granulocytes, MNP"	""
"28"	"Col1a1"	0.53604049197085	0.0814466729843802	0.0144415968422482	0.0378782671283823	28	"Fibroblasts, Pericytes"	"Fibroblasts"
"29"	"Hmgb1"	0.541670788406371	0.0812828445056624	0.0142777683635304	0.0369232143578173	29	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
"30"	"Dsg2"	0.535302700563853	0.0906744883375841	0.0236694121954522	0.036796625328378	30	"Airway"	""
"31"	"Bdnf"	0.530476143370592	0.0825934063321814	0.0155883301900494	0.0365624477929871	31	"Mesothelium, Pericytes"	""
"32"	"Itga4"	0.533810630791045	0.0906876624936557	0.0236825863515237	0.0364887602661705	32	"Granulocytes, Lymphocytes, MNP"	""
"33"	"Efnb1"	0.538365153163844	0.0887857695789075	0.0217806934367755	0.0363298188675901	33	"Capillary_ECs, Vascular_ECs"	""
"34"	"Efnb2"	0.53475038744353	0.089448216650531	0.022443140508399	0.0362181211163584	34	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"35"	"Il18"	0.556607973093284	0.0838240946517338	0.0168190185096018	0.036034313003565	35	"MNP"	""
"36"	"Copa"	0.537957100933162	0.0894057894376167	0.0224007132954847	0.035813643261155	36	"Fibroblasts, Lymphatic_ECs"	""
"37"	"Fgf1"	0.548199624097338	0.0820579389363186	0.0150528627941866	0.0354695911030421	37	"Airway, Alveolum, Capillary_ECs"	""
"38"	"Lrpap1"	0.528365812642196	0.0898808536951866	0.0228757775530546	0.0353303021534455	38	"Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes"	"MNP"
"39"	"Anxa1"	0.530805882546906	0.0896304719471093	0.0226253958049774	0.0348282071386736	39	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes"	"Alveolum"
"40"	"Plxnb2"	0.538220892274211	0.0883476544152525	0.0213425782731205	0.0347688731403779	40	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
"41"	"Jam2"	0.541790318857783	0.0861466001727167	0.0191415240305847	0.0345331940878929	41	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
