"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Cadm1"	0.457017748715553	0.0393516013354949	0.00333179043950212	0.0224002722612162	1	"Airway, Alveolum"	""
"2"	"Apoe"	0.448835240541802	0.0476730095085509	0.0116531986125581	0.0163081146617382	2	"MNP"	""
"3"	"App"	0.457303829985987	0.0347185017058309	-0.00130130919016187	0.00109354657221971	3	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Granulocytes"
"4"	"Cd24a"	0.450934142923866	0.032966322536718	-0.00305348835927476	-0.000619176547521352	4	"Airway, Capillary_ECs, Granulocytes, MNP"	""
"5"	"Lama2"	0.439590144792153	0.0312858502208394	-0.00473396067515341	-0.0067861016506007	5	"Fibroblasts, Pericytes, SMC"	""
"6"	"Selplg"	0.452609761793554	0.0439030685455061	0.00788325764951327	-0.00903931253561464	6	"Granulocytes, Lymphocytes, MNP"	""
"7"	"Agrn"	0.472915693601121	0.0349467331476746	-0.00107307774831824	-0.0187454076710573	7	"Airway, Alveolum, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	"Alveolum, SMC"
"8"	"Tgfb2"	0.450741475945819	0.0313491140339293	-0.00467069686206348	-0.0188005078323718	8	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"9"	"Il1b"	0.450253970107426	0.031850424984365	-0.00416938591162781	-0.020993763321931	9	"Granulocytes, MNP"	""
"10"	"Calr"	0.423242643624474	0.0310520843380954	-0.00496772655789737	-0.0218739154079773	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"11"	"Cxcl12"	0.446254670714618	0.031630091375308	-0.0043897195206848	-0.0234646302274145	11	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Vascular_ECs"
"12"	"Grn"	0.477072629612329	0.0334427784208953	-0.00257703247509751	-0.0237071930024541	12	"Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs"	""
"13"	"Rspo1"	0.478111863615131	0.0334330709258488	-0.002586739970144	-0.0237458274132849	13	"Mesothelium"	""
"14"	"Jag2"	0.472612097150864	0.0339788838745934	-0.00204092702139943	-0.0237692878189371	14	"Airway, Capillary_ECs"	""
"15"	"Dll4"	0.46505429705745	0.0339683862724865	-0.00205142462350633	-0.025912115109281	15	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"16"	"Ptprm"	0.463877860812703	0.0325148942645719	-0.00350491663142087	-0.0269025744899472	16	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"17"	"Lamb1"	0.46844932274638	0.0333792063987488	-0.002640604497244	-0.0275172438399087	17	"Airway, Fibroblasts, Pericytes"	""
"18"	"Hspg2"	0.467935544138252	0.0327727270495087	-0.00324708384648414	-0.0277248304123396	18	"Fibroblasts, Pericytes, SMC"	""
"19"	"Nid1"	0.469389304063521	0.0325706463877421	-0.00344916450825072	-0.0279857180309588	19	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
"20"	"Fgf2"	0.431194535263893	0.0307261086537227	-0.00529370224227007	-0.0284688108001613	20	"Fibroblasts"	""
"21"	"Sema3c"	0.461711816907986	0.0320270527559903	-0.00399275814000251	-0.0295422165864475	21	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"22"	"Fbn1"	0.462803596450256	0.0323437181775587	-0.00367609271843405	-0.0310072805694367	22	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"23"	"Npnt"	0.447664642690331	0.0316402631862916	-0.0043795477097012	-0.0315554772717632	23	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"24"	"C3"	0.452665226529658	0.0322137865611574	-0.00380602433483535	-0.0317362502833902	24	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
"25"	"Col4a1"	0.46150747314339	0.0313403432784177	-0.00467946761757507	-0.0325659033056199	25	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"26"	"Igf1"	0.422559551611395	0.0301017498841419	-0.00591806101185088	-0.0327979250453526	26	"Fibroblasts"	""
"27"	"Itga9"	0.457461466604389	0.0315797110867274	-0.00444009980926539	-0.0328023201036055	27	"Alveolum, Fibroblasts, Lymphatic_ECs, SMC, Vascular_ECs"	""
"28"	"Clstn1"	0.457724194301726	0.0326656114427075	-0.0033541994532853	-0.0347236211182474	28	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"29"	"Hc"	0.439219406819243	0.0308115732174657	-0.00520823767852704	-0.0354051442015327	29	"Alveolum"	""
"30"	"Thbs1"	0.456994395142456	0.0311751512471662	-0.00484465964882662	-0.0355033425999615	30	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"31"	"Manf"	0.452627276973377	0.0326878307701672	-0.00333198012582561	-0.0355198282970048	31	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Lymphatic_ECs"
"32"	"Anxa1"	0.447944885567491	0.0313037409732301	-0.00471606992276268	-0.0356769048553351	32	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum"
"33"	"Esam"	0.450490425035029	0.0312629117136978	-0.00475689918229496	-0.0356891310285353	33	"Alveolum, Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs"	""
"34"	"Psen1"	0.456463101354506	0.0314409991896729	-0.00457881170631984	-0.0359332240330993	34	"Fibroblasts"	""
"35"	"Penk"	0.443078584773471	0.0318831975848479	-0.00413661331114492	-0.0361070688972434	35	"Fibroblasts"	""
"36"	"Tnfsf13b"	0.451412891172348	0.031246336632266	-0.00477347426372677	-0.0363795359300059	36	"Fibroblasts"	""
"37"	"Icam1"	0.450116767865483	0.0312635254885781	-0.00475628540741471	-0.0372622895942201	37	"Airway, Alveolum, Capillary_ECs, Fibroblasts, MNP, Mesothelium, Vascular_ECs"	"Airway, Alveolum, Mesothelium"
"38"	"Fn1"	0.446461933675852	0.0309310310340797	-0.00508877986191309	-0.0373776161195458	38	"Fibroblasts, MNP, SMC"	""
"39"	"Rtn4"	0.451675618869687	0.031284851074588	-0.00473495982140482	-0.037393069233085	39	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"40"	"Ptprf"	0.450723960765996	0.0312555491743204	-0.0047642617216724	-0.0374035498347429	40	"Airway, Alveolum, Mesothelium"	""
"41"	"Itgal"	0.430955161139653	0.0293234625601943	-0.00669634833579851	-0.0374897262730243	41	"Granulocytes, Lymphocytes, MNP"	""
"42"	"Lgals3"	0.44686478281177	0.0311229396624981	-0.00489687123349472	-0.0379922452190939	42	"Airway, Granulocytes, MNP"	"Airway"
"43"	"Mapt"	0.449427837459131	0.0311101238106577	-0.00490968708533508	-0.0380050812733738	43	"Capillary_ECs, Pericytes, Vascular_ECs"	""
"44"	"Fat1"	0.449217655301261	0.0311982213893567	-0.00482158950663608	-0.0380497275321648	44	"Airway, Alveolum, Pericytes, SMC"	""
"45"	"Ceacam1"	0.448289350770666	0.0306570176927029	-0.00536279320328986	-0.0384783603959169	45	"Airway, Alveolum, Capillary_ECs, MNP, Vascular_ECs"	"Alveolum"
"46"	"Serping1"	0.443466837926202	0.0307111042560596	-0.00530870663993323	-0.0384909589258388	46	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"47"	"Spp1"	0.442655301261091	0.0303610936516518	-0.00565871724434103	-0.038536458667283	47	"Pericytes"	""
"48"	"Celsr1"	0.450175151798224	0.0307147391788755	-0.0053050717171173	-0.039052918154107	48	"Airway"	""
"49"	"Bmp5"	0.428570177487155	0.0303361264576236	-0.00568368443836919	-0.0391874848684994	49	"Airway, Fibroblasts, Pericytes"	""
"50"	"Mmp9"	0.44259691732835	0.0304691191177221	-0.00555069177827074	-0.0392274115828818	50	"Granulocytes"	""
"51"	"Edn1"	0.42928538066324	0.0295671046621649	-0.00645270623382793	-0.039345267126171	51	"Capillary_ECs, Vascular_ECs"	""
"52"	"Cxcl16"	0.436125058383931	0.0305504137828252	-0.00546939711316756	-0.0393622245150932	52	"MNP"	"MNP"
"53"	"Ccl5"	0.435850653900045	0.030174127639809	-0.00584568325618384	-0.0393732824811579	53	"Lymphocytes"	""
"54"	"Npw"	0.436399462867817	0.0304693171812596	-0.00555049371473318	-0.0394679673568159	54	"Alveolum"	""
"55"	"Ghrl"	0.433740074731434	0.0305445671048576	-0.0054752437911352	-0.039523925536304	55	"Airway"	"Airway"
"56"	"Sema3f"	0.452201074264361	0.0309092653534826	-0.00511054554251017	-0.0396870120532331	56	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"57"	"Pecam1"	0.448610462400746	0.0304193018692094	-0.00560050902678341	-0.0401094609485898	57	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"58"	"Col18a1"	0.444074030826715	0.0304442136756053	-0.00557559722038746	-0.0404286166222642	58	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"SMC"
