"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Apoe"	0.517340637018708	0.0735347025545395	0.0414388015491257	0.119691946571231	1	"MNP"	"MNP"
"2"	"Csf1"	0.502490986719547	0.0793732931840742	0.0472773921786604	0.114328034651082	2	"Fibroblasts, Granulocytes, Mesothelium, SMC, Vascular_ECs"	""
"3"	"Il34"	0.508647454380045	0.075380899449953	0.0432849984445393	0.0920420321299347	3	"Fibroblasts"	"Fibroblasts"
"4"	"Lama2"	0.524122859797163	0.0679559751273727	0.035860074121959	0.0700863192688834	4	"Fibroblasts, Pericytes"	""
"5"	"Tgfb1"	0.511814737977078	0.0448702119542521	0.0127743109488383	0.0581101179132118	5	"MNP"	""
"6"	"Vegfa"	0.46905640941713	0.0547841102242393	0.0226882092188255	0.0444582181374175	6	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"7"	"Tgfb2"	0.505263563242178	0.0386814487813773	0.00658554777596357	0.0359274728563416	7	"Fibroblasts, Mesothelium, Pericytes, SMC"	""
"8"	"Ltf"	0.48084948664013	0.0400676736450927	0.0079717726396789	0.0287767721107603	8	"Airway"	"Airway"
"9"	"Angpt2"	0.485619666039308	0.0481636835832189	0.0160677825778052	0.0239951900249862	9	"Lymphatic_ECs, Pericytes"	""
"10"	"Hgf"	0.44864716556999	0.0486394866599871	0.0165435856545733	0.022323634290819	10	"Fibroblasts, Pericytes"	""
"11"	"Calm1"	0.459814487675029	0.044215145837286	0.0121192448318722	0.0203098675273947	11	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"12"	"Vegfc"	0.504753332146001	0.0400418567798303	0.00794595577441658	0.0196486672852782	12	"Capillary_ECs, Vascular_ECs"	""
"13"	"Tnfsf14"	0.531092809111001	0.0358916633719269	0.00379576236651315	0.0175127463125445	13	"Granulocytes"	""
"14"	"Cxcl12"	0.483044443053872	0.0392984568880229	0.00720255588260915	0.015884393765034	14	"Capillary_ECs, Fibroblasts, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
"15"	"Icam1"	0.464117757486197	0.0352128057888443	0.0031169047834305	0.0149434515587059	15	"Airway, Alveolum, Capillary_ECs, Mesothelium, Vascular_ECs"	"Airway"
"16"	"Serping1"	0.51191582149613	0.0379768873306892	0.00588098632527542	0.01472569571567	16	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"17"	"Fgf2"	0.473273036211969	0.0389249000029498	0.00682899899753601	0.0141319757929537	17	"Fibroblasts, Mesothelium"	""
"18"	"App"	0.46191798757154	0.038489616650712	0.00639371564529824	0.0134827944589498	18	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"19"	"Sema3c"	0.492507785837717	0.035961864224632	0.00386596321921823	0.00742754903260156	19	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"20"	"Mapt"	0.473066055672949	0.0339532662361696	0.00185736523075581	0.0068896025823426	20	"Capillary_ECs, Pericytes, Vascular_ECs"	""
"21"	"Itgam"	0.49748975927682	0.0346252435609033	0.00252934255548951	0.0063812954218866	21	"Granulocytes, MNP"	""
"22"	"Pkd1"	0.476113001747302	0.0357088650285354	0.00361296402312165	0.0044135345782349	22	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"23"	"Col5a3"	0.512560830617718	0.0336594241572573	0.00156352315184352	0.00387224005295946	23	"Fibroblasts, Pericytes"	""
"24"	"Npnt"	0.466298273397223	0.0502905155021116	0.0181946144966978	0.00315698195334847	24	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs"
"25"	"Tgfb3"	0.487285137353249	0.0332200933096867	0.00112419230427288	0.00174153153414764	25	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"26"	"Sell"	0.483010748547528	0.03464051203404	0.00254461102862621	0.00148050235062301	26	"Granulocytes, Lymphocytes"	""
"27"	"Pecam1"	0.476267033776337	0.0334264931129742	0.0013305921075604	-0.000511888279340636	27	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"28"	"Ceacam1"	0.485576344531139	0.0351516733591223	0.00305577235370853	-0.001061247902126	28	"Alveolum, Capillary_ECs, Vascular_ECs"	"Alveolum"
"29"	"Lgals3"	0.466389729914463	0.0343566243048546	0.00226072329944086	-0.00129114629110733	29	"Airway, MNP"	""
"30"	"Igf1"	0.450129723849453	0.0299293095591428	-0.00216659144627098	-0.00191194768211241	30	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"31"	"Vegfd"	0.481220126209995	0.0349581816981314	0.00286228069271759	-0.00207531790464522	31	"Fibroblasts"	""
"32"	"Selp"	0.480844673139222	0.0326360472160469	0.000540146210633093	-0.00224038552775325	32	"Vascular_ECs"	""
"33"	"Pcdh1"	0.495492156400269	0.0320796780055606	-1.62229998531271e-05	-0.0024000108861128	33	"Capillary_ECs, Vascular_ECs"	""
"34"	"Col4a1"	0.483564301151871	0.0333691439898902	0.00127324298447642	-0.00259957524331765	34	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs"
"35"	"Thbs2"	0.483366947614672	0.042979729214579	0.0108838282091652	-0.00282513280073464	35	"Fibroblasts"	"Fibroblasts"
"36"	"Hmgb1"	0.460757933852871	0.031451381583174	-0.000644519422239767	-0.00315574428727491	36	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"37"	"Gas6"	0.478129858627477	0.0349838730275386	0.00288797202212487	-0.00319650746920343	37	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"38"	"Pdgfb"	0.458871041497187	0.0320764533078562	-1.94476975576077e-05	-0.00329506018786833	38	"Capillary_ECs"	""
"39"	"Ocln"	0.492339313305961	0.0325972499022967	0.000501348896882921	-0.0034760795965366	39	"Airway"	""
"40"	"C3"	0.476565470832587	0.0343788150524347	0.00228291404702092	-0.00351852027705477	40	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	"Mesothelium"
"41"	"Pf4"	0.447188674795064	0.0351550714981781	0.00305917049276434	-0.00365470130071844	41	"MNP"	""
"42"	"Mif"	0.487145545826934	0.0327984541508566	0.00070255314544284	-0.00368355989562511	42	"Alveolum, Fibroblasts, MNP, Mesothelium, SMC"	""
"43"	"Tnfsf13b"	0.485951797601913	0.0337700757483838	0.00167417474297007	-0.00480891202190431	43	"Fibroblasts, Mesothelium"	""
"44"	"Cd2"	0.451530452613492	0.0349232732446458	0.00282737223923203	-0.00522786252481695	44	"Lymphocytes"	""
"45"	"Vwf"	0.475737548676526	0.0331055570965701	0.00100965609115629	-0.00540443456621584	45	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"46"	"Cxcl2"	0.482462009444084	0.0341424353371585	0.00204653433174473	-0.0057568917802295	46	"Granulocytes"	""
"47"	"Thbs1"	0.478553446707325	0.0312535235939448	-0.000842377411468941	-0.00583915685754218	47	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"48"	"Tnc"	0.478250196150161	0.0330126319199042	0.000916730914490384	-0.00639743621027398	48	"Fibroblasts, Lymphatic_ECs, SMC"	"Fibroblasts, Lymphatic_ECs, SMC"
