"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Fgf2"	0.506573462783172	0.0724482649794311	0.0441463781869783	0.0669455692030807	1	"Fibroblasts, Mesothelium"	""
"2"	"Cd24a"	0.53515598705502	0.0445244347576495	0.0162225479651966	0.0548908878658108	2	"Airway, Capillary_ECs, Granulocytes, MNP"	""
"3"	"Il1b"	0.507955987055019	0.0413140970901791	0.0130122102977263	0.0483301237456162	3	"Granulocytes, MNP"	""
"4"	"Bmp5"	0.559539158576052	0.0396136052239499	0.0113117184314971	0.0458116082563456	4	"Airway, Fibroblasts, Pericytes"	""
"5"	"Hgf"	0.492590291262136	0.0506470324620971	0.0223451456696442	0.0447307858843664	5	"Fibroblasts, Pericytes"	""
"6"	"Fgf7"	0.481568932038835	0.0461176289374212	0.0178157421449683	0.0421672449086039	6	"Fibroblasts"	""
"7"	"Vegfa"	0.515526213592232	0.0396783716691482	0.0113764848766953	0.0402020866041084	7	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"8"	"Fgf10"	0.494648543689321	0.0475551459217713	0.0192532591293185	0.0396518391691891	8	"Fibroblasts"	""
"9"	"Tgfb1"	0.511259546925569	0.0359580366545804	0.00765614986212759	0.0388655706030995	9	"MNP"	""
"10"	"App"	0.537522330097084	0.0427203771878239	0.014418490395371	0.0346852312755638	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"11"	"Angpt1"	0.515479611650486	0.03874410426133	0.0104422174688772	0.0337629999987329	11	"Fibroblasts, Pericytes, SMC"	""
"12"	"Adam17"	0.517087378640778	0.040822558351623	0.0125206715591702	0.0311299358751106	12	"Lymphatic_ECs, MNP, Vascular_ECs"	""
"13"	"Trf"	0.501354045307441	0.0372013694241604	0.00889948263170758	0.0297114176478721	13	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	"Airway"
"14"	"Npnt"	0.523158576051783	0.0362537787545746	0.0079518919621218	0.0292470992975057	14	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs"
"15"	"Lama2"	0.53984724919094	0.0351431087116227	0.00684122191916983	0.0249674707469139	15	"Fibroblasts, Pericytes"	""
"16"	"Col1a1"	0.524592880258901	0.0350395306787942	0.00673764388634139	0.0242291922550048	16	"Fibroblasts, Pericytes, SMC"	"Fibroblasts, Pericytes, SMC"
"17"	"Itgb7"	0.530920388349513	0.0357729506483866	0.00747106385593372	0.023375114753154	17	"Lymphocytes, MNP"	""
"18"	"Itgam"	0.532673139158576	0.0361240942252825	0.00782220743282965	0.0229678245376218	18	"Granulocytes, MNP"	""
"19"	"Tnfsf13b"	0.504476375404533	0.0361633934419862	0.0078615066495334	0.0224303794111269	19	"Fibroblasts, Mesothelium"	""
"20"	"Lgals3"	0.515702265372169	0.0374913641087265	0.00918947731627369	0.0221701025299681	20	"Airway, MNP"	""
"21"	"Dll4"	0.537123624595472	0.0348650601693082	0.00656317337685541	0.0221366061190155	21	"Capillary_ECs"	""
"22"	"Col4a1"	0.526643365695794	0.0350433828435701	0.00674149605111729	0.021088564028546	22	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs"
"23"	"Hdgf"	0.509690614886729	0.0348538708961018	0.00655198410364897	0.0207954465616736	23	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"24"	"Celsr1"	0.513568932038839	0.036113065299912	0.00781117850745917	0.0193422269007748	24	"Airway"	""
"25"	"Inhba"	0.531003236245958	0.0339578204607282	0.00565593366827541	0.0193050591263232	25	"Fibroblasts, SMC"	"Fibroblasts"
"26"	"Pgf"	0.496693851132688	0.0366580137823665	0.00835612698991362	0.0192418314786653	26	"Lymphatic_ECs, Pericytes, SMC"	""
"27"	"Pdgfb"	0.502653721682847	0.0341829220636774	0.00588103527122462	0.0185986940553894	27	"Capillary_ECs"	""
"28"	"Dll1"	0.541209061488677	0.033952402576947	0.00565051578449413	0.0185143370897847	28	"Capillary_ECs, Vascular_ECs"	""
"29"	"Fgf1"	0.498614886731392	0.0368626690392207	0.00856078224676785	0.0184412178775839	29	"Airway, Alveolum, Capillary_ECs"	""
"30"	"Npw"	0.508422006472493	0.0362204963781857	0.00791860958573287	0.0181087916338756	30	"Alveolum"	""
"31"	"Wnt7b"	0.493807119741099	0.0477916395602863	0.0194897527678335	0.0180086302091145	31	"Airway"	"Airway"
"32"	"Copa"	0.532137216828476	0.0346253260918979	0.00632343929944506	0.0179836859198075	32	"Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"33"	"Angpt2"	0.523111974110031	0.0361913810094896	0.00788949421703676	0.0171601172586667	33	"Lymphatic_ECs, Pericytes"	""
"34"	"Il1rn"	0.506643365695791	0.0368083242555434	0.00850643746309057	0.0171162440945537	34	"Granulocytes, MNP"	""
"35"	"Hebp1"	0.513895145631067	0.0362856748800896	0.00798378808763681	0.0165803396792336	35	"MNP"	""
"36"	"Nid1"	0.519508090614884	0.035119508005974	0.00681762121352113	0.0162022912520443	36	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	"Lymphatic_ECs"
"37"	"Ptn"	0.504869902912621	0.0375682088444743	0.00926632205202149	0.015986473723784	37	"Fibroblasts"	""
"38"	"Efnb1"	0.518462135922327	0.0352892785720146	0.0069873917795618	0.0159366473569998	38	"Capillary_ECs, Vascular_ECs"	""
"39"	"Jag2"	0.520621359223306	0.0341939670107087	0.00589208021825588	0.0159136027306639	39	"Airway, Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"40"	"Thbs1"	0.491992233009712	0.0433427852621639	0.0150408984697111	0.0158679427822697	40	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"41"	"Tnc"	0.510715857605181	0.033792794522998	0.00549090773054517	0.0157788921932673	41	"Fibroblasts, Lymphatic_ECs, SMC"	"Fibroblasts, Lymphatic_ECs, SMC"
"42"	"Cxcl16"	0.510757281553401	0.035613355996324	0.00731146920387117	0.0157753002228672	42	"MNP"	""
