"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Spp1"	0.502080497692035	0.0798080320916369	0.0300380613680903	0.0823773675375307	1	"Fibroblasts, MNP, Pericytes"	"Fibroblasts, MNP"
"2"	"Edn1"	0.520181752278376	0.0807875385202841	0.0310175677967374	0.0789942652331964	2	"Capillary_ECs, Vascular_ECs"	""
"3"	"Apoe"	0.518273242395546	0.0612282686609787	0.011458297937432	0.043600347987541	3	"MNP"	"MNP"
"4"	"Fn1"	0.520890046159308	0.0579402875164692	0.00817031679292255	0.0416033847631826	4	"Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes"
"5"	"Il1b"	0.519197908036454	0.0693038518426555	0.0195338811191088	0.0395565294289898	5	"Granulocytes"	""
"6"	"Vegfc"	0.518914960350337	0.063970809205563	0.0142008384820163	0.0363730649250304	6	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"7"	"Lgals3"	0.498581562906855	0.0626561686614552	0.0128861979379086	0.0361754450741943	7	"Airway, Granulocytes, MNP"	"Airway, MNP"
"8"	"Mmp9"	0.523185066280034	0.0577727859065714	0.00800281518302477	0.0353554372092486	8	"Granulocytes"	""
"9"	"Pdgfb"	0.510633654870399	0.0580491271834234	0.0082791564598768	0.0350565053780262	9	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"10"	"Hmgb1"	0.495672564800568	0.0661815394702869	0.0164115687467403	0.0326436346249054	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"11"	"Plat"	0.50875473428808	0.0628419027917312	0.0130719320681846	0.0319388542393877	11	"Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"	""
"12"	"Cxcl12"	0.508290552136345	0.0622242458669939	0.0124542751434473	0.0313537193956092	12	"Capillary_ECs, Fibroblasts, Mesothelium, SMC, Vascular_ECs"	"Capillary_ECs"
"13"	"Fgf7"	0.505975189371524	0.065765944239035	0.0159959735154884	0.0288544347324469	13	"Fibroblasts"	""
"14"	"Col1a1"	0.522698692152917	0.0571054632933194	0.00733549256977279	0.0265232557483602	14	"Fibroblasts, Mesothelium, Pericytes, SMC"	"Fibroblasts"
"15"	"Plau"	0.488528598058942	0.0664029051981047	0.0166329344745581	0.0262866948536222	15	"Lymphatic_ECs"	"Lymphatic_ECs"
"16"	"Hgf"	0.500044383950766	0.0558772748350728	0.0061073041115262	0.0254489714738548	16	"Fibroblasts"	""
"17"	"Fgf2"	0.513980944490472	0.0600749432483067	0.0103049725247601	0.024998437619127	17	"Fibroblasts"	""
"18"	"Fgf1"	0.504976550479349	0.0593925050006388	0.00962253427709218	0.0229586857800265	18	"Airway, Alveolum"	""
"19"	"Jam2"	0.529578204521246	0.0559708396891026	0.006200868965556	0.0225105462397186	19	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"20"	"C3"	0.516775284057283	0.0572254496646995	0.00745547894115289	0.0220096468507493	20	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	"Mesothelium"
"21"	"Hspg2"	0.5201281216712	0.0567214851676366	0.00695151444408999	0.0210914618624935	21	"Fibroblasts, Lymphatic_ECs, SMC"	"Fibroblasts, SMC"
"22"	"Nid1"	0.517122958338264	0.0548854485587323	0.00511547783518562	0.0195573593636693	22	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"
"23"	"F7"	0.510498653686826	0.0576783276379366	0.00790835691438992	0.0192584209251139	23	"MNP"	"MNP"
"24"	"Timp1"	0.506979376257545	0.0559011259433895	0.00613115521984282	0.018827990608417	24	"Fibroblasts, Mesothelium, Pericytes, SMC"	"Fibroblasts, Mesothelium, Pericytes, SMC"
