"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Vegfa"	0.588959654973548	0.150348364835486	0.0673426854995312	0.149252970343414	1	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"2"	"Lgals3"	0.587041448308721	0.150208329314159	0.0672026499782044	0.144770206556247	2	"Airway, Granulocytes, MNP"	"Airway"
"3"	"Hmgb1"	0.588094581379603	0.144578592905627	0.0615729135696729	0.138407857060892	3	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"4"	"Tnfsf13b"	0.608201900654451	0.14316336421009	0.0601576848741359	0.132348168389569	4	"Fibroblasts"	""
"5"	"Hbegf"	0.597610390912967	0.140117842607132	0.0571121632711777	0.131310203217425	5	"Alveolum, Pericytes"	"Alveolum"
"6"	"Dusp18"	0.600428775607429	0.144360658056879	0.061354978720924	0.127813236684871	6	"Airway"	""
"7"	"Gmfb"	0.601236177628449	0.145833779911688	0.0628281005757332	0.126832388901147	7	"Airway, Fibroblasts, Lymphatic_ECs, MNP"	""
"8"	"Nectin1"	0.609701361550613	0.14486175739595	0.0618560780599951	0.12681799846436	8	"Alveolum"	""
"9"	"Fgf7"	0.583829392442516	0.144689090382014	0.0616834110460599	0.126167121078768	9	"Fibroblasts"	""
"10"	"Mmp9"	0.595642035054291	0.138054426900931	0.0550487475649763	0.125253620680133	10	"Granulocytes"	""
"11"	"Sema5a"	0.610368345828843	0.134586083669952	0.0515804043339979	0.125140323889399	11	"Fibroblasts, Mesothelium, SMC"	"Mesothelium"
"12"	"Vcam1"	0.606431634111488	0.144148593043796	0.061142913707841	0.124712454421906	12	"Fibroblasts, Vascular_ECs"	""
"13"	"Pgf"	0.597653017727743	0.138353494103936	0.0553478147679815	0.12235683244982	13	"Lymphatic_ECs, Pericytes, SMC"	""
"14"	"Pros1"	0.599197612898376	0.142750313983285	0.0597446346473305	0.121844618855142	14	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"SMC"
"15"	"Aimp1"	0.582904139815956	0.146906272076089	0.0639005927401341	0.121455582008147	15	"Airway, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	""
"16"	"Gpi1"	0.595782452797071	0.139734039978056	0.0567283606421009	0.121377267416077	16	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	"Alveolum"
"17"	"Ptprc"	0.586795717258848	0.149394999739756	0.0663893204038011	0.121282924364304	17	"Granulocytes, Lymphocytes, MNP"	""
"18"	"Tgfb1"	0.590005265665356	0.131042858957898	0.0480371796219438	0.120966068135421	18	"Lymphatic_ECs, MNP"	""
"19"	"Pdgfb"	0.588733983601215	0.132090708696869	0.0490850293609147	0.120941980054417	19	"Capillary_ECs, Vascular_ECs"	""
"20"	"Plxnb2"	0.600233193751411	0.140796946978948	0.0577912676429936	0.120535236553122	20	"Airway, Alveolum, MNP, Mesothelium"	""
"21"	"Ptprf"	0.599077254833128	0.138008963740533	0.0550032844045784	0.118980474177085	21	"Airway, Alveolum, Mesothelium"	""
"22"	"Itgb1"	0.592547829793639	0.137550297684592	0.0545446183486374	0.117877529209232	22	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Lymphatic_ECs"
"23"	"Spp1"	0.591524786239059	0.13228695937564	0.0492812800396854	0.116303309323133	23	"Pericytes"	""
"24"	"Fgf1"	0.595689676788446	0.132728817567606	0.0497231382316517	0.116141195734362	24	"Airway, Alveolum"	""
"25"	"Efnb1"	0.599854567337829	0.141926628937349	0.0589209496013945	0.116091495957921	25	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"26"	"Sema3f"	0.601364058072766	0.131270825962053	0.0482651466260984	0.115831482615299	26	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"27"	"Efna1"	0.592347233018233	0.141099291560077	0.0580936122241224	0.115569582442815	27	"Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"28"	"Lrpap1"	0.583363004939693	0.138382378329098	0.0553766989931434	0.113750190009515	28	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"29"	"Pecam1"	0.591757979990474	0.136759354904427	0.0537536755684729	0.113667102831472	29	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"30"	"Efnb2"	0.592527770116096	0.140276264736288	0.0572705854003337	0.113633430701717	30	"Capillary_ECs, Vascular_ECs"	""
"31"	"Itgam"	0.589400967879445	0.140606300839337	0.0576006215033825	0.113619354183154	31	"Granulocytes, MNP"	""
"32"	"Arf1"	0.591519771319677	0.141036317020684	0.0580306376847293	0.113615578015835	32	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Pericytes, SMC"
"33"	"Sema7a"	0.595065319324993	0.139659970108031	0.0566542907720769	0.113014318566469	33	"Capillary_ECs, Lymphatic_ECs"	""
"34"	"Anxa1"	0.599129911486676	0.133813064638703	0.0508073853027483	0.112987335139929	34	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum"
"35"	"Adam17"	0.602808354855697	0.125746920723779	0.0427412413878241	0.112746202731486	35	"Lymphatic_ECs, MNP"	""
"36"	"Rps19"	0.591487174343676	0.141727437707842	0.0587217583718876	0.112599309373172	36	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"37"	"Itga4"	0.592688247536422	0.139160863179909	0.0561551838439548	0.112254029117776	37	"Lymphocytes, MNP"	""
"38"	"Hspg2"	0.595396304004414	0.13179412020974	0.0487884408737856	0.112210902835479	38	"Fibroblasts, Pericytes, SMC"	""
"39"	"Itgb2"	0.589127654772954	0.138055585824716	0.0550499064887614	0.111981661725015	39	"Granulocytes, Lymphocytes, MNP"	"Lymphocytes"
"40"	"Il16"	0.589024848925551	0.142261343989941	0.0592556646539862	0.111194013044607	40	"Granulocytes, Lymphocytes"	""
"41"	"Fgf9"	0.581923723076153	0.13689534825007	0.0538896689141159	0.110924306713317	41	"Mesothelium"	""
"42"	"Selplg"	0.586597627943131	0.133435622474974	0.0504299431390191	0.110433317360742	42	"Granulocytes, Lymphocytes, MNP"	""
"43"	"Lamb1"	0.593921917705175	0.129189063043915	0.0461833837079602	0.108763356569382	43	"Airway, Fibroblasts, Pericytes"	""
"44"	"Fat1"	0.591015771921465	0.130924789777804	0.0479191104418499	0.108672317370554	44	"Airway, Alveolum, Pericytes, SMC"	""
"45"	"Angpt2"	0.582407662796821	0.128457603840843	0.0454519245048882	0.108378826476267	45	"Lymphatic_ECs, Pericytes, SMC"	""
"46"	"Mapt"	0.589413505177906	0.130441593686266	0.0474359143503113	0.108124017559168	46	"Capillary_ECs, Pericytes, Vascular_ECs"	""
"47"	"Bdnf"	0.574850179283368	0.126560885579504	0.0435552062435492	0.107559260031992	47	"Mesothelium"	""
"48"	"Nampt"	0.573252927459192	0.126970745001595	0.0439650656656408	0.107143816551538	48	"Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC"	""
"49"	"Copa"	0.590198340061684	0.133142428997563	0.0501367496616089	0.106731767286905	49	"Airway, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"50"	"Vegfc"	0.590780070710367	0.127792114355709	0.0447864350197546	0.106725267578811	50	"Vascular_ECs"	""
"51"	"H2-T23"	0.582029036383238	0.135168028056239	0.052162348720284	0.106477444187453	51	"Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Vascular_ECs"	"Fibroblasts"
"52"	"Dsg2"	0.586828314234849	0.135517120052249	0.0525114407162945	0.106325933874111	52	"Airway, Mesothelium"	""
"53"	"Hsp90b1"	0.580978410772045	0.136759140695533	0.0537534613595783	0.106140443634434	53	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"54"	"Vegfd"	0.584320854542263	0.1351472901439	0.0521416108079455	0.106005155930157	54	"Fibroblasts, SMC"	""
"55"	"Pcdh7"	0.584945212005721	0.13454911886743	0.0515434395314754	0.105983022250761	55	"Fibroblasts, Mesothelium, SMC"	""
"56"	"F11r"	0.582683483363003	0.134067199329015	0.0510615199930601	0.105893529583954	56	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
"57"	"Jag2"	0.595433915899802	0.123446205718978	0.0404405263830239	0.104576473845659	57	"Airway, Capillary_ECs"	""
"58"	"Rtn4"	0.587046463228103	0.133907180138068	0.0509015008021133	0.104576081297023	58	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"59"	"Pkd1"	0.579932800080241	0.128128981323154	0.0451233019871994	0.103773757477709	59	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"60"	"Thbs1"	0.578596324064093	0.136628307368667	0.0536226280327121	0.103621243915312	60	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"61"	"Fbn1"	0.582477871668216	0.130236945758085	0.04723126642213	0.103544353805829	61	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"62"	"Manf"	0.587866402547578	0.124642921884066	0.041637242548111	0.102061829288153	62	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Lymphatic_ECs"
"63"	"Celsr1"	0.586963717058251	0.129628697745963	0.0466230184100087	0.10186313734056	63	"Airway"	""
"64"	"Itgb7"	0.582565632757455	0.131618321262761	0.0486126419268063	0.101688266467323	64	"Lymphocytes, MNP"	""
"65"	"Calm1"	0.57601364058073	0.135945432645894	0.0529397533099392	0.101628651243464	65	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"66"	"Serpine1"	0.558857601364058	0.12709819430878	0.044092514972825	0.101535542309687	66	"SMC"	""
"67"	"Wnt5a"	0.573874777462953	0.126563006547538	0.043557327211583	0.101370837127847	67	"Fibroblasts"	""
"68"	"Nid1"	0.591675233820619	0.120214393408158	0.0372087140722038	0.100878082602573	68	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
"69"	"Grn"	0.583693989619116	0.124662675762193	0.0416569964262383	0.100854713325444	69	"Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs"	""
"70"	"Nectin3"	0.580870590005267	0.131957325682994	0.0489516463470394	0.100822133387119	70	"Airway, Alveolum, Lymphatic_ECs"	""
"71"	"Penk"	0.576447431107547	0.133424959718506	0.0504192803825518	0.100772750448995	71	"Fibroblasts"	""
"72"	"Cdh1"	0.577129460143928	0.125479323185297	0.0424736438493428	0.100558542745956	72	"Airway, Alveolum"	""
"73"	"Adam9"	0.572668689350819	0.133565463127905	0.0505597837919504	0.0998497580777767	73	"Fibroblasts"	""
"74"	"Rspo1"	0.586916075324089	0.121280466085281	0.0382747867493266	0.0995905376475937	74	"Mesothelium"	""
"75"	"Pcdh1"	0.580461874075376	0.131299380446193	0.0482937011102388	0.0993048902376845	75	"Capillary_ECs, Vascular_ECs"	""
"76"	"Sema3a"	0.580058173064871	0.12564119008622	0.0426355107502653	0.0990496315480966	76	"Lymphatic_ECs"	""
"77"	"Calm2"	0.571773526240571	0.132062006932201	0.0490563275962461	0.0989193560224416	77	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"78"	"Esam"	0.575246357914797	0.135873066075615	0.0528673867396605	0.0988490782807015	78	"Alveolum, Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs"	""
"79"	"Fn1"	0.59231965096161	0.129279133206935	0.0462734538709804	0.0987495648386425	79	"Fibroblasts, MNP, SMC"	""
"80"	"Agrn"	0.590306160828467	0.121249724327404	0.0382440449914498	0.0981512843395993	80	"Airway, Alveolum, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	"Alveolum, SMC"
"81"	"Nenf"	0.575369223439735	0.131103954594001	0.0480982752580464	0.0978234199327994	81	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"82"	"Wnt4"	0.566756099395705	0.134750591054218	0.0517449117182632	0.0974048317300634	82	"Airway, Pericytes"	""
"83"	"Col18a1"	0.586519896692662	0.125314433035092	0.0423087536991371	0.0972541354832327	83	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"SMC"
"84"	"Nectin2"	0.573059853062863	0.130425427222273	0.047419747886318	0.0970229040972155	84	"Airway, Alveolum, Lymphatic_ECs"	""
"85"	"Fgf10"	0.591326696923348	0.125062240815159	0.0420565614792042	0.0968436956863975	85	"Fibroblasts"	""
"86"	"Ncam1"	0.575888267596095	0.131445671513348	0.0484399921773934	0.0967200016047308	86	"SMC"	""
"87"	"Col4a1"	0.588648729971668	0.122191481259652	0.0391858019236973	0.0966308084934607	87	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"88"	"Cdh5"	0.567774128030891	0.128506674128622	0.0455009947926679	0.0963851482173602	88	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
