"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Spp1"	0.629920977011506	0.0473901208052815	0.033225814856273	0.130946122467919	1	"Pericytes"	""
"2"	"Il1b"	0.67206357758621	0.0451145172366578	0.0309502112876493	0.125430613320534	2	"Granulocytes, MNP"	""
"3"	"Plat"	0.6205459770115	0.0767650793253489	0.0626007733763404	0.123614814638718	3	"Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs"	""
"4"	"Mmp9"	0.631734913793104	0.0507973405917341	0.0366330346427256	0.122682856676628	4	"Granulocytes"	""
"5"	"Icam1"	0.649362428160918	0.080101248496526	0.0659369425475175	0.113978896353565	5	"Airway, Alveolum, Capillary_ECs, Fibroblasts, MNP, Mesothelium, Vascular_ECs"	"Airway, Alveolum, Mesothelium"
"6"	"Tgfb1"	0.667645474137929	0.041580280021853	0.0274159740728445	0.112794513981887	6	"Lymphatic_ECs, MNP"	""
"7"	"Cxcl12"	0.661646910919536	0.0411873980757512	0.0270230921267427	0.109503084770449	7	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Vascular_ECs"
"8"	"Pkd1"	0.619585129310352	0.0434499155011328	0.0292856095521243	0.0956660627735669	8	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"9"	"Osm"	0.630863864942525	0.0380774574925651	0.0239131515435566	0.0946564737532685	9	"Granulocytes"	""
"10"	"Fgf2"	0.633809267241383	0.0361355569358501	0.0219712509868416	0.0944076526273284	10	"Fibroblasts"	""
"11"	"Edn1"	0.642744252873567	0.0361073000517295	0.021942994102721	0.0913809729922455	11	"Capillary_ECs, Vascular_ECs"	""
"12"	"Vcam1"	0.626948635057469	0.0781329416274138	0.0639686356784053	0.0886663871891751	12	"Fibroblasts, Vascular_ECs"	""
"13"	"Bmp4"	0.628987068965515	0.0484813013194315	0.034316995370423	0.0855680303525805	13	"Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
"14"	"Col4a1"	0.684716235632193	0.0752442472281207	0.0610799412791122	0.0852412034021853	14	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"15"	"Vegfa"	0.619468390804587	0.0341786504502181	0.0200143445012096	0.0820356481560187	15	"Alveolum, Capillary_ECs, Vascular_ECs"	""
"16"	"Fn1"	0.625844109195396	0.035955100104812	0.0217907941558035	0.0818374247726178	16	"Fibroblasts, MNP, SMC"	""
"17"	"Serping1"	0.666989942528728	0.0534891070713745	0.039324801122366	0.0800134031170689	17	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"18"	"Itgb1"	0.633890086206893	0.0521611696416042	0.0379968636925957	0.0788547808079023	18	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Lymphatic_ECs"
"19"	"Tnfsf13b"	0.662823275862063	0.0529357105701538	0.0387714046211453	0.0785745248043547	19	"Fibroblasts"	""
"20"	"Cmtm8"	0.637068965517235	0.029857268157519	0.0156929622085105	0.0783113637050184	20	"Airway, Alveolum"	""
"21"	"Plxnb2"	0.659150502873568	0.063190021822751	0.0490257158737425	0.0776964443666911	21	"Airway, Alveolum, MNP, Mesothelium"	""
"22"	"Fgf1"	0.641801364942536	0.0441207867683512	0.0299564808193427	0.0776283336862031	22	"Airway, Alveolum"	""
"23"	"Hbegf"	0.649191810344821	0.0338675407964659	0.0197032348474574	0.0746184739146568	23	"Alveolum, Pericytes"	"Alveolum"
"24"	"Pdgfa"	0.632920258620681	0.0359210901918873	0.0217567842428788	0.0745739824160539	24	"Airway, Alveolum, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"25"	"Ceacam1"	0.644719827586202	0.0532772909500041	0.0391129850009956	0.073898517791078	25	"Airway, Alveolum, Capillary_ECs, MNP, Vascular_ECs"	"Alveolum"
"26"	"Npw"	0.647943606321842	0.0507890882685764	0.0366247823195679	0.0730820066222759	26	"Alveolum"	""
"27"	"Angpt2"	0.587661637931035	0.048193819998484	0.0340295140494755	0.0730326987147245	27	"Lymphatic_ECs, Pericytes, SMC"	""
"28"	"Efnb1"	0.649748563218386	0.0516014262928702	0.0374371203438617	0.0715866546309927	28	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"29"	"Gpi1"	0.607740660919544	0.045867233743517	0.0317029277945085	0.0715568461678891	29	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	"Alveolum"
"30"	"Hspg2"	0.639376795977007	0.0719755347113871	0.0578112287623786	0.071497871022312	30	"Fibroblasts, Pericytes, SMC"	""
"31"	"C3"	0.644342672413798	0.0500853140107108	0.0359210080617023	0.071236298905104	31	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
"32"	"Ptprc"	0.638442887931041	0.0356006460235261	0.0214363400745176	0.0709174634026596	32	"Granulocytes, Lymphocytes, MNP"	""
"33"	"Itgb7"	0.655845905172413	0.0567197772604359	0.0425554713114275	0.070772500593243	33	"Lymphocytes, MNP"	""
"34"	"Gas6"	0.640095186781609	0.0538160717260966	0.0396517657770881	0.0706852697886711	34	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC"	"Fibroblasts"
"35"	"Cxcl16"	0.645339439655174	0.0499100805171198	0.0357457745681113	0.0704752221885384	35	"MNP"	"MNP"
"36"	"Inhbb"	0.65064655172414	0.0415395413685199	0.0273752354195114	0.0703591882503777	36	"Airway"	""
"37"	"Pros1"	0.630621408045972	0.0496942293207986	0.0355299233717901	0.0702707696347955	37	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"SMC"
"38"	"Efnb2"	0.647359913793106	0.0535181335654201	0.0393538276164116	0.0695993831258961	38	"Capillary_ECs, Vascular_ECs"	""
"39"	"Ocln"	0.628035201149426	0.0612934449020263	0.0471291389530178	0.0676747358161455	39	"Airway"	""
"40"	"Itgam"	0.646605603448271	0.0304401083886695	0.016275802439661	0.0672937953749908	40	"Granulocytes, MNP"	""
"41"	"Itga9"	0.632884339080461	0.0504557250995435	0.036291419150535	0.0670387619837198	41	"Alveolum, Fibroblasts, Lymphatic_ECs, SMC, Vascular_ECs"	""
"42"	"Itgb2"	0.632147988505748	0.0526363546985777	0.0384720487495692	0.0667242311242401	42	"Granulocytes, Lymphocytes, MNP"	"Lymphocytes"
"43"	"Fgf7"	0.626194324712648	0.0346080332627459	0.0204437273137374	0.0665436977948765	43	"Fibroblasts"	""
"44"	"Pdgfb"	0.645150862068966	0.0279986232394459	0.0138343172904374	0.0665413085942305	44	"Capillary_ECs, Vascular_ECs"	""
"45"	"Plau"	0.550511853448282	0.0549703831820621	0.0408060772330536	0.0661151656694738	45	"Lymphatic_ECs"	""
"46"	"Pgf"	0.635874640804592	0.0304509817701965	0.016286675821188	0.0659312410502532	46	"Lymphatic_ECs, Pericytes, SMC"	""
"47"	"Lamb2"	0.641774425287349	0.0496822734841573	0.0355179675351488	0.065903267708899	47	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
"48"	"Ncam1"	0.645186781609197	0.050256444402729	0.0360921384537205	0.0657633534690808	48	"SMC"	""
"49"	"Pcdh7"	0.632668821839077	0.0518124905799812	0.0376481846309727	0.0654293535581492	49	"Fibroblasts, Mesothelium, SMC"	""
"50"	"Inhba"	0.643588362068975	0.0349102346495326	0.0207459287005241	0.0653995517504269	50	"SMC"	""
"51"	"Anxa1"	0.633099856321842	0.0482855162936276	0.0341212103446191	0.0653757383637807	51	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum"
"52"	"Hmgb1"	0.607058189655166	0.0296278041900259	0.0154634982410174	0.0650835867024527	52	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"53"	"Nectin1"	0.640274784482765	0.0503872922086936	0.0362229862596851	0.0649921217335908	53	"Alveolum"	""
"54"	"Sell"	0.633593749999995	0.0327687168383898	0.0186044108893813	0.0649070508637033	54	"Granulocytes, Lymphocytes, MNP"	""
"55"	"Serpine1"	0.570240660919538	0.045308676798961	0.0311443708499526	0.0648055539006148	55	"SMC"	""
"56"	"Efna1"	0.633153735632179	0.0500401484415341	0.0358758424925256	0.064618646755871	56	"Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"57"	"Col18a1"	0.629319324712637	0.0528834597300953	0.0387191537810868	0.0640836833123072	57	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"SMC"
"58"	"Vegfd"	0.624380387931042	0.0538522512539708	0.0396879453049623	0.0640294722606863	58	"Fibroblasts, SMC"	""
"59"	"Cmtm6"	0.621955818965523	0.0489383991325727	0.0347740931835642	0.0635215592440474	59	"Alveolum, Capillary_ECs, Granulocytes, MNP, Vascular_ECs"	"Vascular_ECs"
"60"	"Pcdh1"	0.653376436781607	0.048364103359054	0.0341997974100455	0.0633670816642472	60	"Capillary_ECs, Vascular_ECs"	""
"61"	"Hc"	0.655145474137928	0.0286422714690588	0.0144779655200503	0.0633404629237639	61	"Alveolum"	""
"62"	"Pecam1"	0.625440014367819	0.0480814995505505	0.033917193601542	0.0627083115174209	62	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"63"	"Timp1"	0.639260057471261	0.0274810945376603	0.0133167885886518	0.0620725723796315	63	"Fibroblasts, Mesothelium"	"Fibroblasts, Mesothelium"
"64"	"Ptprf"	0.632363505747125	0.0284394719935882	0.0142751660445797	0.0618863811819122	64	"Airway, Alveolum, Mesothelium"	""
"65"	"Fgf9"	0.631196120689652	0.0316885649103154	0.0175242589613069	0.0618650454726392	65	"Mesothelium"	""
"66"	"Grn"	0.600655531609191	0.0365964650555064	0.0224321591064979	0.0609987113022973	66	"Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs"	""
"67"	"Vegfc"	0.627146192528735	0.0272440723930046	0.0130797664439961	0.0609266500283696	67	"Vascular_ECs"	""
"68"	"Il33"	0.622431752873564	0.0321378971223752	0.0179735911733667	0.0605993848468184	68	"Alveolum, Fibroblasts, Mesothelium"	"Alveolum"
