"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Hgf"	0.480317373342661	0.043247593372614	0.0233974061066964	0.0578074802119328	1	"Fibroblasts, Pericytes"	""
"2"	"App"	0.541780520688388	0.0358196846773167	0.0159694974113991	0.0469778095702947	2	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"3"	"Fn1"	0.484005162183402	0.0227835135810621	0.00293332631514454	0.0311338592532998	3	"Fibroblasts, MNP, SMC"	"Fibroblasts"
"4"	"Osm"	0.499664746469025	0.0386143004162158	0.0187641131502982	0.0284196558411338	4	"Granulocytes"	""
"5"	"Mdk"	0.491023857073852	0.0391541221619291	0.0193039348960115	0.0274635738349005	5	"Fibroblasts"	""
"6"	"Mmp9"	0.493655417048183	0.0236942541949385	0.00384406692902091	0.0237827908678517	6	"Granulocytes"	""
"7"	"Tgfb2"	0.48990634530393	0.0229316515083572	0.00308146424243955	0.0217245653144819	7	"Fibroblasts, Mesothelium, Pericytes, SMC"	""
"8"	"Areg"	0.493237251353633	0.0375821331366821	0.0177319458707645	0.0205276090446649	8	"Airway, Alveolum"	"Airway, Alveolum"
"9"	"Apoe"	0.46600240805762	0.0201543294770332	0.000304142211115629	0.0190406193236407	9	"MNP"	"MNP"
"10"	"Calr"	0.491813325066146	0.0232336914592046	0.00338350419328696	0.0188856460945607	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"11"	"Igf1"	0.483500479448603	0.0224435336186212	0.00259334635270361	0.0170187480497572	11	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"12"	"Tgfb1"	0.48133394856562	0.0208090855733896	0.000958898307472009	0.0117600202563546	12	"MNP"	""
"13"	"Cadm1"	0.460522995508325	0.0230991507994027	0.00324896353348514	0.0110744313993708	13	"Airway, Alveolum, Capillary_ECs, Pericytes"	""
"14"	"Spp1"	0.479603607760578	0.0199372905691404	8.71033032228026e-05	0.0101931522875078	14	"Fibroblasts, MNP, Pericytes"	"Fibroblasts, MNP"
"15"	"Plat"	0.452801349665832	0.0225405300183534	0.00269034275243577	0.00980599449010271	15	"Capillary_ECs, Fibroblasts, Vascular_ECs"	""
"16"	"Bmp5"	0.498720268779603	0.0205795931426188	0.000729405876701176	0.00538433579564354	16	"Airway, Fibroblasts, Pericytes"	""
"17"	"Dkk2"	0.52253047923231	0.0202703258935857	0.000420138627668053	0.00426238982224736	17	"Fibroblasts"	"Fibroblasts"
"18"	"Il18"	0.491315852084701	0.0217089963857056	0.00185880911978802	0.0033965494969708	18	"MNP"	""
"19"	"Serping1"	0.498338151851827	0.0211677138116131	0.00131752654569546	0.0033547092720587	19	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"20"	"Lamb2"	0.515327935631327	0.0198790950975079	2.89078315902601e-05	0.00320902036579729	20	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"21"	"Ptprm"	0.491730412902574	0.0218730940142148	0.00202290674829718	0.00307022750681979	21	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"22"	"Fgf1"	0.480371446492815	0.0220725742457451	0.00222238697982748	0.00222206294126042	22	"Airway, Alveolum, Capillary_ECs"	""
"23"	"Bmp4"	0.476233048067426	0.020074898592328	0.000224711326410387	0.00116217881003676	23	"Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
"24"	"Lama2"	0.467721934232632	0.0183543539155799	-0.00149583335033772	0.00108578800909827	24	"Fibroblasts, Pericytes"	""
"25"	"Col4a1"	0.514686267582783	0.0198551323569979	4.94509108031962e-06	-0.00182724134748563	25	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs"
"26"	"Jag2"	0.501113906893246	0.019232089339753	-0.000618097926164619	-0.00374320515513327	26	"Airway, Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"27"	"Sema3c"	0.492584768675068	0.0203967084298589	0.000546521163941327	-0.00435334770479143	27	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"28"	"Nectin1"	0.489019545641344	0.0195157825081584	-0.000334404757759171	-0.0044496925117771	28	"Alveolum"	""
"29"	"Agrn"	0.505558719836192	0.0192764879856715	-0.000573699280246091	-0.0044518772146584	29	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Alveolum"
"30"	"Rspo1"	0.493013748999643	0.0193632216340215	-0.0004869656318961	-0.00453551374332389	30	"Mesothelium"	""
"31"	"Rspo3"	0.502083618719403	0.019026056108798	-0.000824131157119646	-0.00482962314232868	31	"Lymphatic_ECs"	""
"32"	"Vegfc"	0.489758545360167	0.0201958480119259	0.000345660746008343	-0.00483579905962846	32	"Capillary_ECs, Vascular_ECs"	""
"33"	"Pcdh7"	0.493983460825807	0.0198023834396937	-4.78038262238731e-05	-0.0052337438816402	33	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"34"	"Pros1"	0.507829792142813	0.0194977271142693	-0.000352460151648339	-0.00567843895743536	34	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"Pericytes"
