"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"1"	"Manf"	0.622147558125233	0.213597039674053	0.062047097079334	0.138009357423547	1	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Alveolum, Lymphatic_ECs"
"2"	"Ptdss1"	0.614999794972733	0.204323282931457	0.0527733403367379	0.122442366322082	2	"Fibroblasts"	""
"3"	"Robo2"	0.599102493131586	0.203647217288843	0.0520972746941243	0.114276694743336	3	"Fibroblasts"	""
"4"	"Yars"	0.586636835199083	0.204472482055811	0.0529225394610924	0.112660172019766	4	"Fibroblasts"	""
"5"	"Clec11a"	0.59754684873088	0.202017132239301	0.0504671896445824	0.111482920918529	5	"Fibroblasts"	""
"6"	"Adam17"	0.563826270143931	0.210896889647314	0.0593469470525957	0.111469333098265	6	"Lymphatic_ECs, MNP, SMC"	""
"7"	"Arf1"	0.587198097346948	0.204020198156323	0.0524702555616041	0.109994747532259	7	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"8"	"Sema3f"	0.592531369172099	0.202361560874851	0.0508116182801321	0.10926993091395	8	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"9"	"Gpi1"	0.599330585967935	0.207113927692079	0.0555639850973606	0.103512936349987	9	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Vascular_ECs"
"10"	"Rps19"	0.583710070939435	0.199127936636226	0.0475779940415077	0.102846590272112	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"
"11"	"Efnb1"	0.58367162832657	0.198576798660398	0.0470268560656793	0.102339077171704	11	"Capillary_ECs, Vascular_ECs"	""
"12"	"Lgals3"	0.578174334686514	0.204674453513035	0.0531245109183164	0.102293079632559	12	"Airway, Granulocytes, MNP"	"Airway, MNP"
"13"	"Hebp1"	0.58450967728708	0.199301293159804	0.0477513505650858	0.102104554494052	13	"MNP"	"MNP"
"14"	"Dll4"	0.590906528068232	0.199587218338596	0.0480372757438776	0.101668869590685	14	"Capillary_ECs"	""
"15"	"Sema7a"	0.583356398901057	0.195692031916806	0.0441420893220875	0.100060759104522	15	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"16"	"Vcam1"	0.577226083569114	0.198281190027587	0.0467312474328679	0.0994957747205334	16	"Fibroblasts, Vascular_ECs"	""
"17"	"Tnfsf13b"	0.566469840488785	0.202029869031445	0.0504799264367262	0.0994610958840589	17	"Fibroblasts"	""
"18"	"Fgf2"	0.549719112641982	0.205013791872936	0.0534638492782168	0.0982730505149031	18	"Fibroblasts"	""
"19"	"Copa"	0.578174334686514	0.195718832602513	0.0441688900077946	0.0963865857045488	19	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, Vascular_ECs"	"Alveolum"
"20"	"Ptprf"	0.584950485914626	0.194249852895393	0.0426999103006745	0.0954832558831159	20	"Airway, Alveolum, Mesothelium"	""
"21"	"Fgf1"	0.557217984992005	0.197695012557043	0.0461450699623246	0.0947433420416472	21	"Airway, Alveolum"	""
"22"	"Igf1"	0.57491183827449	0.197146528293163	0.045596585698444	0.0944476078227533	22	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"23"	"Trf"	0.572431008324106	0.195815083898624	0.0442651413039049	0.0933011409962689	23	"Airway, Alveolum, Lymphatic_ECs, MNP, Mesothelium"	"Airway"
"24"	"Il1b"	0.544918911715258	0.202531870730475	0.0509819281357564	0.0931756789474809	24	"Granulocytes"	""
"25"	"Anxa1"	0.572082461967442	0.193514804039701	0.0419648614449825	0.0919270352921568	25	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs"
"26"	"Dusp18"	0.577987247303891	0.198598101312142	0.0470481587174235	0.0917598897192897	26	"Airway"	""
"27"	"Itga4"	0.56923514577439	0.196170207959569	0.0446202653648507	0.0912597738058065	27	"Lymphocytes"	""
